name,seed,weights,preprocessor,num_classes,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1,pca_components,neighbors
exp_320,20,True,openl3_mel128_music_512,2,0.9716312056737588,0.945945945945946,1.0,0.9722222222222222,2,3
exp_321,20,False,openl3_mel128_music_512,2,0.950354609929078,0.9315068493150684,0.9714285714285714,0.9510489510489512,2,3
exp_322,20,True,openl3_mel128_music_6144,2,0.9290780141843972,0.9054054054054054,0.9571428571428572,0.9305555555555556,2,3
exp_323,20,False,openl3_mel128_music_6144,2,0.9290780141843972,0.9166666666666666,0.9428571428571428,0.9295774647887324,2,3
exp_324,20,True,openl3_mel128_env_512,2,0.9361702127659576,0.8961038961038961,0.9857142857142858,0.9387755102040816,2,3
exp_325,20,False,openl3_mel128_env_512,2,0.9290780141843972,0.8846153846153846,0.9857142857142858,0.9324324324324323,2,3
exp_326,20,True,openl3_mel128_env_6144,2,0.9716312056737588,0.9583333333333334,0.9857142857142858,0.9718309859154929,2,3
exp_327,20,False,openl3_mel128_env_6144,2,0.8581560283687943,0.7976190476190477,0.9571428571428572,0.8701298701298702,2,3
exp_328,20,True,openl3_mel256_music_512,2,0.9290780141843972,0.9411764705882352,0.9142857142857144,0.927536231884058,2,3
exp_329,20,False,openl3_mel256_music_512,2,0.9007092198581559,0.8783783783783784,0.9285714285714286,0.902777777777778,2,3
exp_330,20,True,openl3_mel256_music_6144,2,0.9645390070921984,0.9452054794520548,0.9857142857142858,0.9650349650349652,2,3
exp_331,20,False,openl3_mel256_music_6144,2,0.8226950354609929,0.7848101265822784,0.8857142857142857,0.8322147651006712,2,3
exp_332,20,True,openl3_mel256_env_512,2,0.9432624113475178,0.9078947368421052,0.9857142857142858,0.9452054794520548,2,3
exp_333,20,False,openl3_mel256_env_512,2,0.8085106382978723,0.7529411764705882,0.9142857142857144,0.8258064516129033,2,3
exp_334,20,True,openl3_mel256_env_6144,2,0.950354609929078,0.92,0.9857142857142858,0.9517241379310346,2,3
exp_335,20,False,openl3_mel256_env_6144,2,0.7801418439716312,0.7671232876712328,0.8,0.7832167832167832,2,3
