name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_567,28,openl3-mel128-512-music,False,2,3,0.8936170212765957,0.9259259259259259,0.8928571428571429,0.9090909090909091
exp_566,28,openl3-mel128-512-music,True,2,3,0.40425531914893614,0.0,0.0,0.0
