name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_901,45,vggish,False,2,3,0.9078014184397163,0.9518072289156626,0.8977272727272727,0.9239766081871345
exp_900,45,vggish,True,2,3,0.7872340425531915,0.75,0.9886363636363636,0.8529411764705882
