name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_561,28,vggish,False,2,3,0.9148936170212766,0.9090909090909092,0.9523809523809524,0.9302325581395348
exp_560,28,vggish,True,2,3,0.6524822695035462,1.0,0.4166666666666667,0.5882352941176471
exp_579,28,openl3-mel256-6144-music,False,2,3,0.8581560283687943,0.8809523809523809,0.8809523809523809,0.8809523809523809
exp_578,28,openl3-mel256-6144-music,True,2,3,0.40425531914893614,0.0,0.0,0.0
exp_577,28,openl3-mel256-6144-env,False,2,3,0.8014184397163121,0.8043478260869565,0.8809523809523809,0.8409090909090908
exp_576,28,openl3-mel256-6144-env,True,2,3,0.5531914893617021,1.0,0.25,0.4
exp_575,28,openl3-mel256-512-music,False,2,3,0.9148936170212766,0.9090909090909092,0.9523809523809524,0.9302325581395348
exp_574,28,openl3-mel256-512-music,True,2,3,0.40425531914893614,0.0,0.0,0.0
exp_573,28,openl3-mel256-512-env,False,2,3,0.8368794326241135,0.8426966292134831,0.8928571428571429,0.8670520231213873
exp_572,28,openl3-mel256-512-env,True,2,3,0.40425531914893614,0.0,0.0,0.0
exp_571,28,openl3-mel128-6144-music,False,2,3,0.8794326241134752,0.935064935064935,0.8571428571428571,0.8944099378881988
exp_570,28,openl3-mel128-6144-music,True,2,3,0.8581560283687943,0.9705882352941176,0.7857142857142857,0.8684210526315789
exp_569,28,openl3-mel128-6144-env,False,2,3,0.8297872340425532,0.8658536585365854,0.8452380952380952,0.8554216867469879
exp_568,28,openl3-mel128-6144-env,True,2,3,0.9432624113475178,0.9634146341463414,0.9404761904761904,0.9518072289156626
exp_567,28,openl3-mel128-512-music,False,2,3,0.8936170212765957,0.925925925925926,0.8928571428571429,0.9090909090909092
exp_566,28,openl3-mel128-512-music,True,2,3,0.40425531914893614,0.0,0.0,0.0
exp_565,28,openl3-mel128-512-env,False,2,3,0.8936170212765957,0.8965517241379308,0.9285714285714286,0.912280701754386
exp_564,28,openl3-mel128-512-env,True,2,3,0.4539007092198582,1.0,0.08333333333333333,0.15384615384615385
exp_563,28,ised,False,2,3,0.8439716312056738,0.8444444444444444,0.9047619047619048,0.8735632183908046
exp_562,28,ised,True,2,3,0.8226950354609929,0.927536231884058,0.7619047619047619,0.8366013071895425
