name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_125,6,openl3-mel128-512-env,False,2,3,0.900709219858156,0.8589743589743589,0.9571428571428572,0.9054054054054054
exp_124,6,openl3-mel128-512-env,True,2,3,0.5106382978723404,0.5035971223021583,1.0,0.6698564593301435
