name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_330,33,openl3-mel128-512-music,True,3,knn-3,0.8794326241134752,0.8767123287671232,0.8888888888888888,0.8827586206896552
exp_331,33,openl3-mel128-512-music,True,3,knn-5,0.8865248226950354,0.8888888888888888,0.8888888888888888,0.8888888888888888
exp_332,33,openl3-mel128-512-music,True,3,knn-7,0.8936170212765957,0.8904109589041096,0.9027777777777778,0.8965517241379308
exp_333,33,openl3-mel128-512-music,True,3,svm-rbf,0.9007092198581559,0.8815789473684209,0.9305555555555556,0.9054054054054054
exp_334,33,openl3-mel128-512-music,True,3,svm-linear,0.8936170212765957,0.88,0.9166666666666666,0.8979591836734694
exp_335,33,openl3-mel128-512-music,True,3,svm-sigmoid,0.8723404255319149,0.875,0.875,0.875
exp_336,33,openl3-mel128-512-music,True,3,svm-poly-1,0.8936170212765957,0.8701298701298701,0.9305555555555556,0.8993288590604027
exp_337,33,openl3-mel128-512-music,True,3,svm-poly-2,0.6808510638297872,0.6310679611650486,0.9027777777777778,0.7428571428571429
exp_338,33,openl3-mel128-512-music,True,3,svm-poly-3,0.8226950354609929,0.7582417582417582,0.9583333333333334,0.8466257668711655
exp_339,33,openl3-mel128-512-music,True,3,svm-poly-4,0.6879432624113475,0.6272727272727273,0.9583333333333334,0.7582417582417583
