name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_780,39,ised,True,,knn-3,0.9007092198581559,0.8484848484848485,0.9333333333333332,0.8888888888888891
exp_781,39,ised,False,,knn-3,0.8581560283687943,0.8448275862068966,0.8166666666666667,0.8305084745762712
exp_782,39,vggish,True,,knn-3,0.9290780141843972,0.9464285714285714,0.8833333333333333,0.9137931034482758
exp_783,39,vggish,False,,knn-3,0.9361702127659576,0.918032786885246,0.9333333333333332,0.925619834710744
exp_784,39,openl3-mel128-512-env,True,,knn-3,0.9858156028368794,0.9833333333333332,0.9833333333333332,0.9833333333333332
exp_785,39,openl3-mel128-512-env,False,,knn-3,0.9716312056737588,0.9516129032258064,0.9833333333333332,0.9672131147540984
exp_786,39,openl3-mel128-512-music,True,,knn-3,0.9574468085106383,0.95,0.95,0.95
exp_787,39,openl3-mel128-512-music,False,,knn-3,0.9574468085106383,0.95,0.95,0.95
exp_788,39,openl3-mel128-6144-env,True,,knn-3,0.9929078014184396,1.0,0.9833333333333332,0.991596638655462
exp_789,39,openl3-mel128-6144-env,False,,knn-3,0.9716312056737588,0.9516129032258064,0.9833333333333332,0.9672131147540984
exp_790,39,openl3-mel128-6144-music,True,,knn-3,0.9858156028368794,1.0,0.9666666666666668,0.983050847457627
exp_791,39,openl3-mel128-6144-music,False,,knn-3,0.9432624113475178,0.90625,0.9666666666666668,0.9354838709677421
exp_792,39,openl3-mel256-512-env,True,,knn-3,0.9787234042553192,0.9830508474576272,0.9666666666666668,0.9747899159663864
exp_793,39,openl3-mel256-512-env,False,,knn-3,0.9787234042553192,0.9830508474576272,0.9666666666666668,0.9747899159663864
exp_794,39,openl3-mel256-512-music,True,,knn-3,0.9716312056737588,0.9827586206896552,0.95,0.9661016949152542
exp_795,39,openl3-mel256-512-music,False,,knn-3,0.950354609929078,0.9206349206349206,0.9666666666666668,0.9430894308943092
exp_796,39,openl3-mel256-6144-env,True,,knn-3,0.9858156028368794,1.0,0.9666666666666668,0.983050847457627
exp_797,39,openl3-mel256-6144-env,False,,knn-3,0.950354609929078,0.9344262295081968,0.95,0.9421487603305784
exp_798,39,openl3-mel256-6144-music,True,,knn-3,0.9716312056737588,0.9375,1.0,0.967741935483871
exp_799,39,openl3-mel256-6144-music,False,,knn-3,0.9645390070921984,0.9365079365079364,0.9833333333333332,0.9593495934959352
