name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_200,20,openl3-mel128-512-music,True,,knn-3,0.9787234042553192,0.9714285714285714,0.9855072463768116,0.9784172661870504
exp_201,20,openl3-mel128-512-music,True,,knn-5,0.9716312056737588,0.9710144927536232,0.9710144927536232,0.9710144927536232
exp_202,20,openl3-mel128-512-music,True,,knn-7,0.9716312056737588,0.9710144927536232,0.9710144927536232,0.9710144927536232
exp_203,20,openl3-mel128-512-music,True,,svm-rbf,1.0,1.0,1.0,1.0
exp_204,20,openl3-mel128-512-music,True,,svm-linear,1.0,1.0,1.0,1.0
exp_205,20,openl3-mel128-512-music,True,,svm-sigmoid,0.9929078014184396,1.0,0.9855072463768116,0.9927007299270074
exp_206,20,openl3-mel128-512-music,True,,svm-poly-1,1.0,1.0,1.0,1.0
exp_207,20,openl3-mel128-512-music,True,,svm-poly-2,0.9078014184397164,0.8589743589743589,0.9710144927536232,0.91156462585034
exp_208,20,openl3-mel128-512-music,True,,svm-poly-3,0.9716312056737588,0.9452054794520548,1.0,0.9718309859154929
exp_209,20,openl3-mel128-512-music,True,,svm-poly-4,0.7659574468085106,0.6836734693877551,0.9710144927536232,0.8023952095808383
