name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_380,38,openl3-mel128-512-music,True,3,knn-3,0.9219858156028368,0.9104477611940298,0.9242424242424242,0.9172932330827068
exp_381,38,openl3-mel128-512-music,True,3,knn-5,0.9219858156028368,0.9104477611940298,0.9242424242424242,0.9172932330827068
exp_382,38,openl3-mel128-512-music,True,3,knn-7,0.9219858156028368,0.9104477611940298,0.9242424242424242,0.9172932330827068
exp_383,38,openl3-mel128-512-music,True,3,svm-rbf,0.9219858156028368,0.9230769230769232,0.9090909090909092,0.9160305343511452
exp_384,38,openl3-mel128-512-music,True,3,svm-linear,0.9078014184397164,0.8955223880597015,0.9090909090909092,0.9022556390977444
exp_385,38,openl3-mel128-512-music,True,3,svm-sigmoid,0.9078014184397164,0.9076923076923076,0.8939393939393939,0.900763358778626
exp_386,38,openl3-mel128-512-music,True,3,svm-poly-1,0.9148936170212766,0.921875,0.8939393939393939,0.9076923076923076
exp_387,38,openl3-mel128-512-music,True,3,svm-poly-2,0.6879432624113475,0.8055555555555556,0.4393939393939394,0.5686274509803921
exp_388,38,openl3-mel128-512-music,True,3,svm-poly-3,0.9219858156028368,0.9508196721311476,0.8787878787878788,0.9133858267716536
exp_389,38,openl3-mel128-512-music,True,3,svm-poly-4,0.7021276595744681,0.9,0.4090909090909091,0.5625000000000001
