name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_440,22,ised,True,,knn-3,0.9290780141843972,0.9863013698630136,0.8888888888888888,0.935064935064935
exp_441,22,ised,False,,knn-3,0.8865248226950354,0.9850746268656716,0.8148148148148148,0.8918918918918919
exp_442,22,vggish,True,,knn-3,0.9078014184397164,0.9594594594594594,0.8765432098765432,0.9161290322580644
exp_443,22,vggish,False,,knn-3,0.9007092198581559,0.9589041095890408,0.8641975308641975,0.9090909090909092
exp_444,22,openl3-mel128-512-env,True,,knn-3,0.9361702127659576,0.9615384615384616,0.9259259259259259,0.9433962264150944
exp_445,22,openl3-mel128-512-env,False,,knn-3,0.9432624113475178,0.9620253164556962,0.9382716049382716,0.95
exp_446,22,openl3-mel128-512-music,True,,knn-3,0.9645390070921984,0.9634146341463414,0.9753086419753086,0.9693251533742332
exp_447,22,openl3-mel128-512-music,False,,knn-3,0.9432624113475178,0.9620253164556962,0.9382716049382716,0.95
exp_448,22,openl3-mel128-6144-env,True,,knn-3,0.9645390070921984,0.9634146341463414,0.9753086419753086,0.9693251533742332
exp_449,22,openl3-mel128-6144-env,False,,knn-3,0.9361702127659576,0.95,0.9382716049382716,0.9440993788819876
exp_450,22,openl3-mel128-6144-music,True,,knn-3,0.9574468085106383,0.9629629629629628,0.9629629629629628,0.9629629629629628
exp_451,22,openl3-mel128-6144-music,False,,knn-3,0.9290780141843972,0.9493670886075948,0.9259259259259259,0.9375
exp_452,22,openl3-mel256-512-env,True,,knn-3,0.9574468085106383,0.9629629629629628,0.9629629629629628,0.9629629629629628
exp_453,22,openl3-mel256-512-env,False,,knn-3,0.9432624113475178,0.9620253164556962,0.9382716049382716,0.95
exp_454,22,openl3-mel256-512-music,True,,knn-3,0.9432624113475178,0.9620253164556962,0.9382716049382716,0.95
exp_455,22,openl3-mel256-512-music,False,,knn-3,0.9219858156028368,0.9605263157894736,0.9012345679012346,0.929936305732484
exp_456,22,openl3-mel256-6144-env,True,,knn-3,0.9574468085106383,0.9629629629629628,0.9629629629629628,0.9629629629629628
exp_457,22,openl3-mel256-6144-env,False,,knn-3,0.9290780141843972,0.9610389610389608,0.9135802469135802,0.9367088607594936
exp_458,22,openl3-mel256-6144-music,True,,knn-3,0.9716312056737588,0.9638554216867472,0.9876543209876544,0.975609756097561
exp_459,22,openl3-mel256-6144-music,False,,knn-3,0.9361702127659576,0.95,0.9382716049382716,0.9440993788819876
