name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_681,34,vggish,False,2,3,0.9219858156028368,0.9375,0.925925925925926,0.9316770186335404
exp_680,34,vggish,True,2,3,0.8936170212765957,0.8837209302325582,0.9382716049382716,0.9101796407185628
exp_699,34,openl3-mel256-6144-music,False,2,3,0.9148936170212766,0.9058823529411764,0.9506172839506172,0.927710843373494
exp_698,34,openl3-mel256-6144-music,True,2,3,0.9787234042553192,0.9875,0.9753086419753086,0.9813664596273292
exp_697,34,openl3-mel256-6144-env,False,2,3,0.9078014184397164,0.925,0.9135802469135802,0.9192546583850932
exp_696,34,openl3-mel256-6144-env,True,2,3,0.9787234042553192,0.9642857142857144,1.0,0.9818181818181818
exp_695,34,openl3-mel256-512-music,False,2,3,0.9148936170212766,0.9058823529411764,0.9506172839506172,0.927710843373494
exp_694,34,openl3-mel256-512-music,True,2,3,0.8581560283687943,0.8080808080808081,0.9876543209876544,0.8888888888888891
exp_693,34,openl3-mel256-512-env,False,2,3,0.8226950354609929,0.85,0.8395061728395061,0.8447204968944101
exp_692,34,openl3-mel256-512-env,True,2,3,0.9361702127659576,0.9,1.0,0.9473684210526316
exp_691,34,openl3-mel128-6144-music,False,2,3,0.9007092198581559,0.9036144578313252,0.925925925925926,0.9146341463414634
exp_690,34,openl3-mel128-6144-music,True,2,3,0.9432624113475178,0.9195402298850576,0.9876543209876544,0.9523809523809524
exp_689,34,openl3-mel128-6144-env,False,2,3,0.9219858156028368,0.9375,0.925925925925926,0.9316770186335404
exp_688,34,openl3-mel128-6144-env,True,2,3,0.8439716312056738,0.8105263157894737,0.9506172839506172,0.8749999999999999
exp_687,34,openl3-mel128-512-music,False,2,3,0.9219858156028368,0.8977272727272727,0.9753086419753086,0.9349112426035502
exp_686,34,openl3-mel128-512-music,True,2,3,0.950354609929078,0.9204545454545454,1.0,0.9585798816568049
exp_685,34,openl3-mel128-512-env,False,2,3,0.9574468085106383,0.987012987012987,0.9382716049382716,0.962025316455696
exp_684,34,openl3-mel128-512-env,True,2,3,0.9078014184397164,0.8953488372093024,0.9506172839506172,0.9221556886227544
exp_683,34,ised,False,2,3,0.8297872340425532,0.8202247191011236,0.9012345679012346,0.8588235294117647
exp_682,34,ised,True,2,3,0.851063829787234,0.8846153846153846,0.8518518518518519,0.8679245283018868
