name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_0,0,ised,True,16,knn-3,0.8368794326241135,0.8840579710144928,0.8026315789473685,0.8413793103448277
exp_1,0,ised,False,16,knn-3,0.8368794326241135,0.9076923076923076,0.7763157894736842,0.8368794326241134
exp_2,0,vggish,True,16,knn-3,0.9432624113475178,0.9594594594594594,0.9342105263157896,0.9466666666666668
exp_3,0,vggish,False,16,knn-3,0.9361702127659576,0.9718309859154928,0.9078947368421052,0.9387755102040816
exp_4,0,openl3-mel128-512-env,True,16,knn-3,0.9574468085106383,0.9861111111111112,0.9342105263157896,0.9594594594594597
exp_5,0,openl3-mel128-512-env,False,16,knn-3,0.9432624113475178,0.9722222222222222,0.9210526315789472,0.9459459459459458
exp_6,0,openl3-mel128-512-music,True,16,knn-3,0.9148936170212766,0.9324324324324323,0.9078947368421052,0.92
exp_7,0,openl3-mel128-512-music,False,16,knn-3,0.9361702127659576,0.9589041095890408,0.9210526315789472,0.9395973154362416
exp_8,0,openl3-mel128-6144-env,True,16,knn-3,0.9645390070921984,0.9733333333333334,0.9605263157894736,0.9668874172185432
exp_9,0,openl3-mel128-6144-env,False,16,knn-3,0.9432624113475178,0.9594594594594594,0.9342105263157896,0.9466666666666668
exp_10,0,openl3-mel128-6144-music,True,16,knn-3,0.9574468085106383,0.9861111111111112,0.9342105263157896,0.9594594594594597
exp_11,0,openl3-mel128-6144-music,False,16,knn-3,0.9432624113475178,0.9594594594594594,0.9342105263157896,0.9466666666666668
exp_12,0,openl3-mel256-512-env,True,16,knn-3,0.950354609929078,0.9859154929577464,0.9210526315789472,0.9523809523809524
exp_13,0,openl3-mel256-512-env,False,16,knn-3,0.9432624113475178,0.9857142857142858,0.9078947368421052,0.9452054794520548
exp_14,0,openl3-mel256-512-music,True,16,knn-3,0.9574468085106383,0.972972972972973,0.9473684210526316,0.96
exp_15,0,openl3-mel256-512-music,False,16,knn-3,0.9219858156028368,0.9452054794520548,0.9078947368421052,0.9261744966442952
exp_16,0,openl3-mel256-6144-env,True,16,knn-3,0.9574468085106383,0.9861111111111112,0.9342105263157896,0.9594594594594597
exp_17,0,openl3-mel256-6144-env,False,16,knn-3,0.9290780141843972,0.9583333333333334,0.9078947368421052,0.9324324324324323
exp_18,0,openl3-mel256-6144-music,True,16,knn-3,0.9645390070921984,0.9863013698630136,0.9473684210526316,0.9664429530201344
exp_19,0,openl3-mel256-6144-music,False,16,knn-3,0.9432624113475178,0.9594594594594594,0.9342105263157896,0.9466666666666668
exp_20,1,ised,True,16,knn-3,0.9007092198581559,0.9041095890410958,0.9041095890410958,0.9041095890410958
exp_21,1,ised,False,16,knn-3,0.8723404255319149,0.8666666666666667,0.8904109589041096,0.8783783783783784
exp_22,1,vggish,True,16,knn-3,0.9290780141843972,0.92,0.9452054794520548,0.9324324324324323
exp_23,1,vggish,False,16,knn-3,0.9148936170212766,0.9066666666666666,0.9315068493150684,0.9189189189189192
