name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_61,3,vggish,False,2,3,0.9361702127659576,0.8988764044943821,1.0,0.9467455621301776
exp_60,3,vggish,True,2,3,0.9007092198581559,0.8666666666666667,0.975,0.9176470588235294
exp_79,3,openl3-mel256-6144-music,False,2,3,0.8439716312056738,0.8452380952380952,0.8875,0.8658536585365854
exp_78,3,openl3-mel256-6144-music,True,2,3,0.9361702127659576,0.8988764044943821,1.0,0.9467455621301776
exp_77,3,openl3-mel256-6144-env,False,2,3,0.8226950354609929,0.8160919540229885,0.8875,0.8502994011976048
exp_76,3,openl3-mel256-6144-env,True,2,3,0.8936170212765957,0.8421052631578947,1.0,0.9142857142857144
exp_75,3,openl3-mel256-512-music,False,2,3,0.8865248226950354,0.9102564102564102,0.8875,0.8987341772151898
exp_74,3,openl3-mel256-512-music,True,2,3,0.9007092198581559,0.8586956521739131,0.9875,0.9186046511627908
exp_73,3,openl3-mel256-512-env,False,2,3,0.8794326241134752,0.8705882352941177,0.925,0.8969696969696971
exp_72,3,openl3-mel256-512-env,True,2,3,0.950354609929078,0.9620253164556962,0.95,0.9559748427672956
exp_71,3,openl3-mel128-6144-music,False,2,3,0.8794326241134752,0.9315068493150684,0.85,0.8888888888888891
exp_70,3,openl3-mel128-6144-music,True,2,3,0.9290780141843972,0.972972972972973,0.9,0.935064935064935
exp_69,3,openl3-mel128-6144-env,False,2,3,0.8156028368794326,0.8552631578947368,0.8125,0.8333333333333334
exp_68,3,openl3-mel128-6144-env,True,2,3,0.9007092198581559,0.9125,0.9125,0.9125
exp_67,3,openl3-mel128-512-music,False,2,3,0.9574468085106383,0.951219512195122,0.975,0.9629629629629628
exp_66,3,openl3-mel128-512-music,True,2,3,0.9645390070921984,0.9746835443037974,0.9625,0.9685534591194968
exp_65,3,openl3-mel128-512-env,False,2,3,0.9290780141843972,0.9166666666666666,0.9625,0.9390243902439024
exp_64,3,openl3-mel128-512-env,True,2,3,0.7588652482269503,0.96,0.6,0.7384615384615384
exp_63,3,ised,False,2,3,0.8936170212765957,0.8571428571428571,0.975,0.912280701754386
exp_62,3,ised,True,2,3,0.8439716312056738,0.8152173913043478,0.9375,0.8720930232558141
