name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_160,8,ised,True,,knn-3,0.8439716312056738,0.875,0.7241379310344828,0.7924528301886793
exp_161,8,ised,False,,knn-3,0.8581560283687943,0.8958333333333334,0.7413793103448276,0.8113207547169813
exp_162,8,vggish,True,,knn-3,0.9078014184397164,0.9787234042553192,0.7931034482758621,0.8761904761904762
exp_163,8,vggish,False,,knn-3,0.9290780141843972,1.0,0.8275862068965517,0.9056603773584906
exp_164,8,openl3-mel128-512-env,True,,knn-3,0.9929078014184396,1.0,0.9827586206896552,0.9913043478260868
exp_165,8,openl3-mel128-512-env,False,,knn-3,0.9929078014184396,1.0,0.9827586206896552,0.9913043478260868
exp_166,8,openl3-mel128-512-music,True,,knn-3,0.9858156028368794,1.0,0.9655172413793104,0.9824561403508772
exp_167,8,openl3-mel128-512-music,False,,knn-3,0.9645390070921984,1.0,0.913793103448276,0.9549549549549552
exp_168,8,openl3-mel128-6144-env,True,,knn-3,0.9787234042553192,1.0,0.9482758620689656,0.9734513274336284
exp_169,8,openl3-mel128-6144-env,False,,knn-3,0.9929078014184396,1.0,0.9827586206896552,0.9913043478260868
exp_170,8,openl3-mel128-6144-music,True,,knn-3,0.9929078014184396,1.0,0.9827586206896552,0.9913043478260868
exp_171,8,openl3-mel128-6144-music,False,,knn-3,0.9645390070921984,1.0,0.913793103448276,0.9549549549549552
exp_172,8,openl3-mel256-512-env,True,,knn-3,1.0,1.0,1.0,1.0
exp_173,8,openl3-mel256-512-env,False,,knn-3,1.0,1.0,1.0,1.0
exp_174,8,openl3-mel256-512-music,True,,knn-3,0.9858156028368794,1.0,0.9655172413793104,0.9824561403508772
exp_175,8,openl3-mel256-512-music,False,,knn-3,0.9574468085106383,1.0,0.8965517241379308,0.9454545454545454
exp_176,8,openl3-mel256-6144-env,True,,knn-3,1.0,1.0,1.0,1.0
exp_177,8,openl3-mel256-6144-env,False,,knn-3,0.9858156028368794,1.0,0.9655172413793104,0.9824561403508772
exp_178,8,openl3-mel256-6144-music,True,,knn-3,1.0,1.0,1.0,1.0
exp_179,8,openl3-mel256-6144-music,False,,knn-3,1.0,1.0,1.0,1.0
