name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_441,22,vggish,False,2,3,0.9078014184397164,0.8953488372093024,0.9506172839506172,0.9221556886227544
exp_440,22,vggish,True,2,3,0.8865248226950354,0.8823529411764706,0.925925925925926,0.9036144578313252
exp_459,22,openl3-mel256-6144-music,False,2,3,0.8723404255319149,0.8888888888888888,0.8888888888888888,0.8888888888888888
exp_458,22,openl3-mel256-6144-music,True,2,3,0.5106382978723404,1.0,0.14814814814814814,0.25806451612903225
exp_457,22,openl3-mel256-6144-env,False,2,3,0.7730496453900709,0.7816091954022989,0.8395061728395061,0.8095238095238094
exp_456,22,openl3-mel256-6144-env,True,2,3,0.5106382978723404,1.0,0.14814814814814814,0.25806451612903225
exp_455,22,openl3-mel256-512-music,False,2,3,0.8368794326241135,0.8717948717948718,0.8395061728395061,0.8553459119496856
exp_454,22,openl3-mel256-512-music,True,2,3,0.4397163120567376,1.0,0.02469135802469136,0.04819277108433735
exp_453,22,openl3-mel256-512-env,False,2,3,0.8156028368794326,0.8160919540229885,0.8765432098765432,0.8452380952380952
exp_452,22,openl3-mel256-512-env,True,2,3,0.425531914893617,0.0,0.0,0.0
exp_451,22,openl3-mel128-6144-music,False,2,3,0.8865248226950354,0.891566265060241,0.9135802469135802,0.9024390243902438
exp_450,22,openl3-mel128-6144-music,True,2,3,0.8723404255319149,0.9701492537313432,0.8024691358024691,0.8783783783783784
exp_449,22,openl3-mel128-6144-env,False,2,3,0.9007092198581559,0.8764044943820225,0.9629629629629628,0.9176470588235294
exp_448,22,openl3-mel128-6144-env,True,2,3,0.8156028368794326,1.0,0.6790123456790124,0.8088235294117647
exp_447,22,openl3-mel128-512-music,False,2,3,0.9432624113475178,0.9294117647058824,0.9753086419753086,0.9518072289156626
exp_446,22,openl3-mel128-512-music,True,2,3,0.8723404255319149,0.9846153846153848,0.7901234567901234,0.8767123287671232
exp_445,22,openl3-mel128-512-env,False,2,3,0.8723404255319149,0.8795180722891566,0.9012345679012346,0.8902439024390244
exp_444,22,openl3-mel128-512-env,True,2,3,0.425531914893617,0.0,0.0,0.0
exp_443,22,ised,False,2,3,0.8652482269503546,0.8780487804878049,0.8888888888888888,0.8834355828220859
exp_442,22,ised,True,2,3,0.8085106382978723,0.77,0.9506172839506172,0.8508287292817679
