name,seed,weights,preprocessor,num_classes,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1,pca_components,neighbors
exp_304,19,True,openl3_mel128_music_512,2,0.9716312056737588,0.953846153846154,0.984126984126984,0.96875,2,3
exp_305,19,False,openl3_mel128_music_512,2,0.9078014184397164,0.8676470588235294,0.9365079365079364,0.900763358778626,2,3
exp_306,19,True,openl3_mel128_music_6144,2,0.9361702127659576,0.8970588235294118,0.9682539682539684,0.931297709923664,2,3
exp_307,19,False,openl3_mel128_music_6144,2,0.8723404255319149,0.8169014084507042,0.9206349206349206,0.8656716417910447,2,3
exp_308,19,True,openl3_mel128_env_512,2,0.9432624113475178,0.9230769230769232,0.9523809523809524,0.9375,2,3
exp_309,19,False,openl3_mel128_env_512,2,0.851063829787234,0.8,0.8888888888888888,0.8421052631578948,2,3
exp_310,19,True,openl3_mel128_env_6144,2,0.9787234042553192,0.96875,0.984126984126984,0.9763779527559054,2,3
exp_311,19,False,openl3_mel128_env_6144,2,0.9078014184397164,0.890625,0.9047619047619048,0.8976377952755906,2,3
exp_312,19,True,openl3_mel256_music_512,2,0.8865248226950354,0.8507462686567164,0.9047619047619048,0.8769230769230769,2,3
exp_313,19,False,openl3_mel256_music_512,2,0.8794326241134752,0.859375,0.873015873015873,0.8661417322834646,2,3
exp_314,19,True,openl3_mel256_music_6144,2,0.950354609929078,0.9242424242424242,0.9682539682539684,0.9457364341085271,2,3
exp_315,19,False,openl3_mel256_music_6144,2,0.7234042553191491,0.7068965517241379,0.6507936507936508,0.6776859504132232,2,3
exp_316,19,True,openl3_mel256_env_512,2,0.9716312056737588,0.953846153846154,0.984126984126984,0.96875,2,3
exp_317,19,False,openl3_mel256_env_512,2,0.8014184397163121,0.7868852459016393,0.7619047619047619,0.7741935483870968,2,3
exp_318,19,True,openl3_mel256_env_6144,2,0.9574468085106383,0.9384615384615383,0.9682539682539684,0.953125,2,3
exp_319,19,False,openl3_mel256_env_6144,2,0.8085106382978723,0.7903225806451613,0.7777777777777778,0.7839999999999999,2,3
