name,seed,weights,preprocessor,num_classes,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1,pca_components,neighbors
exp_21,5,False,vggish,2,0.8226950354609929,0.8226950354609929,0.8226950354609929,0.8226950354609928,2,3
exp_23,5,False,ised_features,2,0.6312056737588653,0.6312056737588653,0.6312056737588653,0.6312056737588653,2,3
exp_22,5,True,ised_features,2,0.8368794326241135,0.8368794326241135,0.8368794326241135,0.8368794326241135,2,3
exp_18,4,True,ised_features,2,0.7943262411347518,0.7943262411347518,0.7943262411347518,0.7943262411347517,2,3
exp_16,4,True,vggish,2,0.8652482269503546,0.8652482269503546,0.8652482269503546,0.8652482269503546,2,3
exp_17,4,False,vggish,2,0.8439716312056738,0.8439716312056738,0.8439716312056738,0.8439716312056738,2,3
exp_19,4,False,ised_features,2,0.7375886524822695,0.7375886524822695,0.7375886524822695,0.7375886524822695,2,3
exp_15,3,False,ised_features,2,0.7092198581560284,0.7092198581560284,0.7092198581560284,0.7092198581560284,2,3
exp_12,3,True,vggish,2,0.9078014184397164,0.9078014184397164,0.9078014184397164,0.9078014184397164,2,3
exp_13,3,False,vggish,2,0.9078014184397164,0.9078014184397164,0.9078014184397164,0.9078014184397164,2,3
exp_14,3,True,ised_features,2,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,2,3
exp_89,22,False,vggish,2,0.8368794326241135,0.8368794326241135,0.8368794326241135,0.8368794326241135,2,3
exp_88,22,True,vggish,2,0.8156028368794326,0.8156028368794326,0.8156028368794326,0.8156028368794325,2,3
exp_91,22,False,ised_features,2,0.7234042553191491,0.7234042553191491,0.7234042553191491,0.7234042553191491,2,3
exp_90,22,True,ised_features,2,0.8368794326241135,0.8368794326241135,0.8368794326241135,0.8368794326241135,2,3
exp_59,14,False,ised_features,2,0.6382978723404256,0.6382978723404256,0.6382978723404256,0.6382978723404256,2,3
exp_57,14,False,vggish,2,0.8156028368794326,0.8156028368794326,0.8156028368794326,0.8156028368794325,2,3
exp_56,14,True,vggish,2,0.8936170212765957,0.8936170212765957,0.8936170212765957,0.8936170212765957,2,3
exp_58,14,True,ised_features,2,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,2,3
exp_54,13,True,ised_features,2,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,2,3
exp_53,13,False,vggish,2,0.8794326241134752,0.8794326241134752,0.8794326241134752,0.8794326241134752,2,3
exp_52,13,True,vggish,2,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,2,3
exp_55,13,False,ised_features,2,0.7304964539007093,0.7304964539007093,0.7304964539007093,0.7304964539007093,2,3
exp_50,12,True,ised_features,2,0.8014184397163121,0.8014184397163121,0.8014184397163121,0.8014184397163121,2,3
exp_51,12,False,ised_features,2,0.7021276595744681,0.7021276595744681,0.7021276595744681,0.7021276595744681,2,3
exp_48,12,True,vggish,2,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,2,3
exp_49,12,False,vggish,2,0.8652482269503546,0.8652482269503546,0.8652482269503546,0.8652482269503546,2,3
exp_61,15,False,vggish,2,0.8865248226950354,0.8865248226950354,0.8865248226950354,0.8865248226950354,2,3
exp_60,15,True,vggish,2,0.9078014184397164,0.9078014184397164,0.9078014184397164,0.9078014184397164,2,3
exp_62,15,True,ised_features,2,0.7659574468085106,0.7659574468085106,0.7659574468085106,0.7659574468085105,2,3
exp_63,15,False,ised_features,2,0.6950354609929078,0.6950354609929078,0.6950354609929078,0.6950354609929078,2,3
exp_95,23,False,ised_features,2,0.6382978723404256,0.6382978723404256,0.6382978723404256,0.6382978723404256,2,3
exp_92,23,True,vggish,2,0.8794326241134752,0.8794326241134752,0.8794326241134752,0.8794326241134752,2,3
exp_93,23,False,vggish,2,0.9007092198581559,0.9007092198581559,0.9007092198581559,0.9007092198581559,2,3
exp_94,23,True,ised_features,2,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532,2,3
