name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_450,45,openl3-mel128-512-music,True,3,knn-3,0.950354609929078,0.9473684210526316,0.96,0.9536423841059604
exp_451,45,openl3-mel128-512-music,True,3,knn-5,0.950354609929078,0.9473684210526316,0.96,0.9536423841059604
exp_452,45,openl3-mel128-512-music,True,3,knn-7,0.9361702127659576,0.9342105263157896,0.9466666666666668,0.9403973509933776
exp_453,45,openl3-mel128-512-music,True,3,svm-rbf,0.9219858156028368,0.9210526315789472,0.9333333333333332,0.9271523178807948
exp_454,45,openl3-mel128-512-music,True,3,svm-linear,0.9858156028368794,0.9740259740259741,1.0,0.986842105263158
exp_455,45,openl3-mel128-512-music,True,3,svm-sigmoid,0.6950354609929078,0.9705882352941176,0.44,0.6055045871559633
exp_456,45,openl3-mel128-512-music,True,3,svm-poly-1,0.9078014184397164,0.8875,0.9466666666666668,0.9161290322580644
exp_457,45,openl3-mel128-512-music,True,3,svm-poly-2,0.9361702127659576,0.945945945945946,0.9333333333333332,0.9395973154362416
exp_458,45,openl3-mel128-512-music,True,3,svm-poly-3,0.9432624113475178,0.9718309859154929,0.92,0.9452054794520548
exp_459,45,openl3-mel128-512-music,True,3,svm-poly-4,0.9432624113475178,0.9718309859154929,0.92,0.9452054794520548
