name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_161,8,vggish,False,2,3,0.9078014184397164,0.9166666666666666,0.927710843373494,0.9221556886227544
exp_160,8,vggish,True,2,3,0.7163120567375887,0.9777777777777776,0.5301204819277109,0.6875000000000001
exp_179,8,openl3-mel256-6144-music,False,2,3,0.75177304964539,0.7857142857142857,0.7951807228915663,0.7904191616766467
exp_178,8,openl3-mel256-6144-music,True,2,3,0.6666666666666666,1.0,0.43373493975903615,0.6050420168067226
exp_177,8,openl3-mel256-6144-env,False,2,3,0.8156028368794326,0.88,0.7951807228915663,0.8354430379746836
exp_176,8,openl3-mel256-6144-env,True,2,3,0.7730496453900709,1.0,0.6144578313253012,0.7611940298507462
exp_175,8,openl3-mel256-512-music,False,2,3,0.8581560283687943,0.8795180722891566,0.8795180722891566,0.8795180722891566
exp_174,8,openl3-mel256-512-music,True,2,3,0.4539007092198582,1.0,0.07228915662650602,0.1348314606741573
exp_173,8,openl3-mel256-512-env,False,2,3,0.8581560283687943,0.8705882352941177,0.891566265060241,0.880952380952381
exp_172,8,openl3-mel256-512-env,True,2,3,0.950354609929078,0.9523809523809524,0.9638554216867471,0.9580838323353292
exp_171,8,openl3-mel128-6144-music,False,2,3,0.9219858156028368,0.9390243902439024,0.927710843373494,0.9333333333333332
exp_170,8,openl3-mel128-6144-music,True,2,3,0.8581560283687943,1.0,0.7590361445783133,0.8630136986301369
exp_169,8,openl3-mel128-6144-env,False,2,3,0.8794326241134752,0.8928571428571429,0.9036144578313252,0.8982035928143712
exp_168,8,openl3-mel128-6144-env,True,2,3,0.8085106382978723,1.0,0.6746987951807228,0.8057553956834532
exp_167,8,openl3-mel128-512-music,False,2,3,0.9361702127659576,0.9625,0.927710843373494,0.9447852760736196
exp_166,8,openl3-mel128-512-music,True,2,3,0.9078014184397164,1.0,0.8433734939759037,0.9150326797385622
exp_165,8,openl3-mel128-512-env,False,2,3,0.9007092198581559,0.96,0.8674698795180723,0.9113924050632912
exp_164,8,openl3-mel128-512-env,True,2,3,0.5957446808510638,1.0,0.3132530120481928,0.4770642201834863
exp_163,8,ised,False,2,3,0.8581560283687943,0.8315789473684211,0.9518072289156626,0.8876404494382022
exp_162,8,ised,True,2,3,0.6737588652482269,0.8936170212765957,0.5060240963855421,0.6461538461538462
