name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_881,44,vggish,False,2,3,0.9574468085106383,0.9529411764705882,0.9759036144578314,0.9642857142857144
exp_880,44,vggish,True,2,3,0.8297872340425532,0.9836065573770492,0.7228915662650602,0.8333333333333334
exp_899,44,openl3-mel256-6144-music,False,2,3,0.8156028368794326,0.8202247191011236,0.8795180722891566,0.8488372093023256
exp_898,44,openl3-mel256-6144-music,True,2,3,0.950354609929078,0.975,0.9397590361445785,0.9570552147239264
exp_897,44,openl3-mel256-6144-env,False,2,3,0.7234042553191491,0.7391304347826086,0.8192771084337349,0.7771428571428571
exp_896,44,openl3-mel256-6144-env,True,2,3,0.8368794326241135,0.7830188679245284,1.0,0.8783068783068783
exp_895,44,openl3-mel256-512-music,False,2,3,0.9007092198581559,0.9058823529411764,0.927710843373494,0.9166666666666669
exp_894,44,openl3-mel256-512-music,True,2,3,0.8085106382978723,1.0,0.6746987951807228,0.8057553956834532
exp_893,44,openl3-mel256-512-env,False,2,3,0.8297872340425532,0.8314606741573034,0.891566265060241,0.8604651162790697
exp_892,44,openl3-mel256-512-env,True,2,3,0.7659574468085106,0.7155172413793104,1.0,0.8341708542713567
exp_891,44,openl3-mel128-6144-music,False,2,3,0.9219858156028368,0.9390243902439024,0.927710843373494,0.9333333333333332
exp_890,44,openl3-mel128-6144-music,True,2,3,0.9361702127659576,0.9743589743589745,0.9156626506024096,0.9440993788819876
exp_889,44,openl3-mel128-6144-env,False,2,3,0.9219858156028368,0.9,0.9759036144578314,0.9364161849710982
exp_888,44,openl3-mel128-6144-env,True,2,3,0.9787234042553192,0.9878048780487804,0.9759036144578314,0.9818181818181818
exp_887,44,openl3-mel128-512-music,False,2,3,0.9432624113475178,0.9518072289156626,0.9518072289156626,0.9518072289156626
exp_886,44,openl3-mel128-512-music,True,2,3,0.8794326241134752,1.0,0.7951807228915663,0.8859060402684563
exp_885,44,openl3-mel128-512-env,False,2,3,0.9361702127659576,0.9302325581395348,0.9638554216867471,0.9467455621301776
exp_884,44,openl3-mel128-512-env,True,2,3,0.9432624113475178,1.0,0.9036144578313252,0.9493670886075948
exp_883,44,ised,False,2,3,0.8226950354609929,0.7959183673469388,0.9397590361445785,0.8618784530386742
exp_882,44,ised,True,2,3,0.7588652482269503,0.9298245614035088,0.6385542168674698,0.757142857142857
