name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_220,22,openl3-mel128-512-music,True,3,knn-3,0.9645390070921984,0.9661016949152542,0.95,0.9579831932773109
exp_221,22,openl3-mel128-512-music,True,3,knn-5,0.9432624113475178,0.9333333333333332,0.9333333333333332,0.9333333333333332
exp_222,22,openl3-mel128-512-music,True,3,knn-7,0.9432624113475178,0.9333333333333332,0.9333333333333332,0.9333333333333332
exp_223,22,openl3-mel128-512-music,True,3,svm-rbf,0.8794326241134752,0.8028169014084507,0.95,0.8702290076335878
exp_224,22,openl3-mel128-512-music,True,3,svm-linear,0.9858156028368794,0.9833333333333332,0.9833333333333332,0.9833333333333332
exp_225,22,openl3-mel128-512-music,True,3,svm-sigmoid,0.425531914893617,0.425531914893617,1.0,0.5970149253731344
exp_226,22,openl3-mel128-512-music,True,3,svm-poly-1,0.7872340425531915,0.6785714285714286,0.95,0.7916666666666667
exp_227,22,openl3-mel128-512-music,True,3,svm-poly-2,0.8936170212765957,0.8260869565217391,0.95,0.8837209302325583
exp_228,22,openl3-mel128-512-music,True,3,svm-poly-3,0.9007092198581559,0.8484848484848485,0.9333333333333332,0.8888888888888891
exp_229,22,openl3-mel128-512-music,True,3,svm-poly-4,0.9219858156028368,0.8888888888888888,0.9333333333333332,0.9105691056910568
