name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_841,42,vggish,False,2,3,0.9361702127659576,0.9629629629629628,0.9285714285714286,0.9454545454545454
exp_840,42,vggish,True,2,3,0.9361702127659576,0.9518072289156626,0.9404761904761904,0.9461077844311376
exp_859,42,openl3-mel256-6144-music,False,2,3,0.8723404255319149,0.9714285714285714,0.8095238095238095,0.8831168831168832
exp_858,42,openl3-mel256-6144-music,True,2,3,0.6595744680851063,0.6363636363636364,1.0,0.7777777777777778
exp_857,42,openl3-mel256-6144-env,False,2,3,0.7304964539007093,0.7674418604651163,0.7857142857142857,0.7764705882352941
exp_856,42,openl3-mel256-6144-env,True,2,3,0.6453900709219859,0.6268656716417911,1.0,0.7706422018348624
exp_855,42,openl3-mel256-512-music,False,2,3,0.9219858156028368,0.9620253164556962,0.9047619047619048,0.9325153374233128
exp_854,42,openl3-mel256-512-music,True,2,3,0.6028368794326241,0.6,1.0,0.7499999999999999
exp_853,42,openl3-mel256-512-env,False,2,3,0.8297872340425532,0.8846153846153846,0.8214285714285714,0.8518518518518519
exp_852,42,openl3-mel256-512-env,True,2,3,0.6170212765957447,0.6086956521739131,1.0,0.7567567567567568
exp_851,42,openl3-mel128-6144-music,False,2,3,0.9078014184397164,0.9733333333333334,0.8690476190476191,0.9182389937106918
exp_850,42,openl3-mel128-6144-music,True,2,3,0.8014184397163121,0.7545454545454545,0.988095238095238,0.8556701030927836
exp_849,42,openl3-mel128-6144-env,False,2,3,0.8936170212765957,0.9156626506024096,0.9047619047619048,0.9101796407185628
exp_848,42,openl3-mel128-6144-env,True,2,3,0.7943262411347518,0.7433628318584071,1.0,0.8527918781725888
exp_847,42,openl3-mel128-512-music,False,2,3,0.9361702127659576,0.9411764705882352,0.9523809523809524,0.9467455621301776
exp_846,42,openl3-mel128-512-music,True,2,3,0.8865248226950354,0.84,1.0,0.9130434782608696
exp_845,42,openl3-mel128-512-env,False,2,3,0.9078014184397164,0.927710843373494,0.9166666666666666,0.9221556886227544
exp_844,42,openl3-mel128-512-env,True,2,3,0.5957446808510638,0.5957446808510638,1.0,0.7466666666666666
exp_843,42,ised,False,2,3,0.8297872340425532,0.8658536585365854,0.8452380952380952,0.8554216867469879
exp_842,42,ised,True,2,3,0.8156028368794326,0.8085106382978723,0.9047619047619048,0.8539325842696629
