name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_801,40,vggish,False,2,3,0.8794326241134752,0.8837209302325582,0.9156626506024096,0.8994082840236686
exp_800,40,vggish,True,2,3,0.9078014184397164,0.8888888888888888,0.9638554216867471,0.9248554913294798
exp_819,40,openl3-mel256-6144-music,False,2,3,0.8794326241134752,0.9125,0.8795180722891566,0.8957055214723926
exp_818,40,openl3-mel256-6144-music,True,2,3,0.6099290780141844,0.6014492753623188,1.0,0.751131221719457
exp_817,40,openl3-mel256-6144-env,False,2,3,0.7304964539007093,0.7777777777777778,0.7590361445783133,0.7682926829268293
exp_816,40,openl3-mel256-6144-env,True,2,3,0.5886524822695035,0.5886524822695035,1.0,0.7410714285714285
exp_815,40,openl3-mel256-512-music,False,2,3,0.9007092198581559,0.8965517241379308,0.9397590361445785,0.9176470588235294
exp_814,40,openl3-mel256-512-music,True,2,3,0.6099290780141844,0.6014492753623188,1.0,0.751131221719457
exp_813,40,openl3-mel256-512-env,False,2,3,0.851063829787234,0.8369565217391305,0.927710843373494,0.8800000000000001
exp_812,40,openl3-mel256-512-env,True,2,3,0.5886524822695035,0.5886524822695035,1.0,0.7410714285714285
exp_811,40,openl3-mel128-6144-music,False,2,3,0.8723404255319149,0.8651685393258427,0.927710843373494,0.8953488372093023
exp_810,40,openl3-mel128-6144-music,True,2,3,0.7021276595744681,0.664,1.0,0.798076923076923
exp_809,40,openl3-mel128-6144-env,False,2,3,0.9078014184397164,0.8977272727272727,0.9518072289156626,0.9239766081871345
exp_808,40,openl3-mel128-6144-env,True,2,3,0.5957446808510638,0.5928571428571429,1.0,0.7443946188340806
exp_807,40,openl3-mel128-512-music,False,2,3,0.9007092198581559,0.8876404494382022,0.9518072289156626,0.9186046511627908
exp_806,40,openl3-mel128-512-music,True,2,3,0.8652482269503546,0.8333333333333334,0.9638554216867471,0.8938547486033519
exp_805,40,openl3-mel128-512-env,False,2,3,0.8794326241134752,0.8586956521739131,0.9518072289156626,0.9028571428571428
exp_804,40,openl3-mel128-512-env,True,2,3,0.5957446808510638,0.5928571428571429,1.0,0.7443946188340806
exp_803,40,ised,False,2,3,0.8156028368794326,0.7938144329896907,0.927710843373494,0.8555555555555555
exp_802,40,ised,True,2,3,0.6666666666666666,0.8913043478260869,0.4939759036144578,0.6356589147286822
