name,seed,weights,preprocessor,num_classes,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1,pca_components,neighbors
exp_108,18,True,openl3,2,0.9716312056737588,0.9636363636363636,0.9636363636363636,0.9636363636363636,2,3
exp_109,18,False,openl3,2,0.9007092198581559,0.8253968253968254,0.9454545454545454,0.8813559322033897,2,3
exp_113,18,False,ised_features,2,0.8652482269503546,0.86,0.7818181818181819,0.8190476190476189,2,3
exp_112,18,True,ised_features,2,0.8723404255319149,0.8490566037735849,0.8181818181818182,0.8333333333333334,2,3
exp_167,27,False,ised_features,2,0.8865248226950354,0.9,0.84375,0.870967741935484,2,3
exp_166,27,True,ised_features,2,0.9148936170212766,0.9333333333333332,0.875,0.9032258064516128,2,3
exp_163,27,False,openl3,2,0.9574468085106383,0.9393939393939394,0.96875,0.953846153846154,2,3
exp_164,27,True,vggish,2,0.9078014184397164,0.918032786885246,0.875,0.8959999999999999,2,3
exp_165,27,False,vggish,2,0.9078014184397164,0.8923076923076924,0.90625,0.8992248062015504,2,3
exp_162,27,True,openl3,2,0.9929078014184396,1.0,0.984375,0.9921259842519684,2,3
exp_121,20,False,openl3,2,0.950354609929078,0.9705882352941176,0.9295774647887324,0.9496402877697842,2,3
exp_120,20,True,openl3,2,0.9716312056737588,1.0,0.943661971830986,0.9710144927536232,2,3
exp_122,20,True,vggish,2,0.9432624113475178,0.9846153846153848,0.9014084507042254,0.9411764705882352,2,3
exp_125,20,False,ised_features,2,0.851063829787234,0.9464285714285714,0.7464788732394366,0.8346456692913385,2,3
exp_124,20,True,ised_features,2,0.8865248226950354,0.9508196721311476,0.8169014084507042,0.8787878787878788,2,3
exp_123,20,False,vggish,2,0.9432624113475178,1.0,0.8873239436619719,0.9402985074626864,2,3
exp_16,2,True,ised_features,2,0.8723404255319149,0.8421052631578947,0.8421052631578947,0.8421052631578947,2,3
exp_17,2,False,ised_features,2,0.8794326241134752,0.8571428571428571,0.8421052631578947,0.8495575221238938,2,3
exp_15,2,False,vggish,2,0.9219858156028368,0.8709677419354839,0.9473684210526316,0.9075630252100841,2,3
exp_12,2,True,openl3,2,0.9858156028368794,0.9661016949152542,1.0,0.9827586206896552,2,3
