name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_140,14,openl3-mel128-512-music,True,16,knn-3,0.9716312056737588,0.9861111111111112,0.9594594594594594,0.9726027397260274
exp_141,14,openl3-mel128-512-music,True,16,knn-5,0.9787234042553192,1.0,0.9594594594594594,0.9793103448275862
exp_142,14,openl3-mel128-512-music,True,16,knn-7,0.9645390070921984,0.9726027397260274,0.9594594594594594,0.9659863945578232
exp_143,14,openl3-mel128-512-music,True,16,svm-rbf,0.9858156028368794,1.0,0.972972972972973,0.9863013698630138
exp_144,14,openl3-mel128-512-music,True,16,svm-linear,0.9929078014184396,1.0,0.9864864864864864,0.9931972789115648
exp_145,14,openl3-mel128-512-music,True,16,svm-sigmoid,0.9787234042553192,0.9863013698630136,0.972972972972973,0.9795918367346941
exp_146,14,openl3-mel128-512-music,True,16,svm-poly-1,0.9787234042553192,1.0,0.9594594594594594,0.9793103448275862
exp_147,14,openl3-mel128-512-music,True,16,svm-poly-2,0.8723404255319149,0.9666666666666668,0.7837837837837838,0.8656716417910447
exp_148,14,openl3-mel128-512-music,True,16,svm-poly-3,0.9787234042553192,1.0,0.9594594594594594,0.9793103448275862
exp_149,14,openl3-mel128-512-music,True,16,svm-poly-4,0.8014184397163121,0.9791666666666666,0.6351351351351351,0.7704918032786885
