name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_371,18,openl3-mel128-6144-music,False,2,3,0.9148936170212766,0.9259259259259259,0.9259259259259259,0.9259259259259259
exp_370,18,openl3-mel128-6144-music,True,2,3,0.8085106382978723,0.75,1.0,0.8571428571428571
