name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_390,39,openl3-mel128-512-music,True,3,knn-3,0.9574468085106383,0.9629629629629628,0.9629629629629628,0.9629629629629628
exp_391,39,openl3-mel128-512-music,True,3,knn-5,0.950354609929078,0.9625,0.9506172839506172,0.9565217391304348
exp_392,39,openl3-mel128-512-music,True,3,knn-7,0.9574468085106383,0.9518072289156626,0.9753086419753086,0.9634146341463414
exp_393,39,openl3-mel128-512-music,True,3,svm-rbf,0.9432624113475178,0.9195402298850576,0.9876543209876544,0.9523809523809524
exp_394,39,openl3-mel128-512-music,True,3,svm-linear,0.9929078014184396,0.9878048780487804,1.0,0.9938650306748468
exp_395,39,openl3-mel128-512-music,True,3,svm-sigmoid,0.425531914893617,0.0,0.0,0.0
exp_396,39,openl3-mel128-512-music,True,3,svm-poly-1,0.9432624113475178,0.9195402298850576,0.9876543209876544,0.9523809523809524
exp_397,39,openl3-mel128-512-music,True,3,svm-poly-2,0.950354609929078,0.9302325581395348,0.9876543209876544,0.9580838323353292
exp_398,39,openl3-mel128-512-music,True,3,svm-poly-3,0.9574468085106383,0.9411764705882352,0.9876543209876544,0.9638554216867471
exp_399,39,openl3-mel128-512-music,True,3,svm-poly-4,0.9574468085106383,0.9411764705882352,0.9876543209876544,0.9638554216867471
