name,seed,weights,preprocessor,num_classes,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1,pca_components,neighbors
exp_272,17,True,openl3_mel128_music_512,2,0.9219858156028368,0.9365079365079364,0.8939393939393939,0.9147286821705426,2,3
exp_273,17,False,openl3_mel128_music_512,2,0.8936170212765957,0.9047619047619048,0.8636363636363636,0.8837209302325582,2,3
exp_274,17,True,openl3_mel128_music_6144,2,0.950354609929078,0.953846153846154,0.9393939393939394,0.9465648854961832,2,3
exp_275,17,False,openl3_mel128_music_6144,2,0.8936170212765957,0.9047619047619048,0.8636363636363636,0.8837209302325582,2,3
exp_276,17,True,openl3_mel128_env_512,2,0.9007092198581559,0.9333333333333332,0.8484848484848485,0.8888888888888891,2,3
exp_277,17,False,openl3_mel128_env_512,2,0.9007092198581559,0.90625,0.8787878787878788,0.8923076923076922,2,3
exp_278,17,True,openl3_mel128_env_6144,2,0.950354609929078,0.9682539682539684,0.9242424242424242,0.9457364341085271,2,3
exp_279,17,False,openl3_mel128_env_6144,2,0.9148936170212766,0.921875,0.8939393939393939,0.9076923076923076,2,3
exp_280,17,True,openl3_mel256_music_512,2,0.8794326241134752,0.8769230769230769,0.8636363636363636,0.8702290076335878,2,3
exp_281,17,False,openl3_mel256_music_512,2,0.851063829787234,0.8571428571428571,0.8181818181818182,0.8372093023255814,2,3
exp_282,17,True,openl3_mel256_music_6144,2,0.950354609929078,0.9682539682539684,0.9242424242424242,0.9457364341085271,2,3
exp_283,17,False,openl3_mel256_music_6144,2,0.7943262411347518,0.8627450980392157,0.6666666666666666,0.7521367521367521,2,3
exp_284,17,True,openl3_mel256_env_512,2,0.9290780141843972,0.9117647058823528,0.9393939393939394,0.9253731343283584,2,3
exp_285,17,False,openl3_mel256_env_512,2,0.8156028368794326,0.803030303030303,0.803030303030303,0.803030303030303,2,3
exp_286,17,True,openl3_mel256_env_6144,2,0.9574468085106383,0.96875,0.9393939393939394,0.953846153846154,2,3
exp_287,17,False,openl3_mel256_env_6144,2,0.7801418439716312,0.8070175438596491,0.696969696969697,0.7479674796747967,2,3
