name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_30,3,openl3-mel128-512-music,True,16,knn-3,0.9361702127659576,0.9054054054054054,0.9710144927536232,0.937062937062937
exp_31,3,openl3-mel128-512-music,True,16,knn-5,0.9290780141843972,0.8933333333333333,0.9710144927536232,0.9305555555555556
exp_32,3,openl3-mel128-512-music,True,16,knn-7,0.9148936170212766,0.8904109589041096,0.9420289855072465,0.9154929577464788
exp_33,3,openl3-mel128-512-music,True,16,svm-rbf,0.9290780141843972,0.8933333333333333,0.9710144927536232,0.9305555555555556
exp_34,3,openl3-mel128-512-music,True,16,svm-linear,0.9858156028368794,0.9855072463768116,0.9855072463768116,0.9855072463768116
exp_35,3,openl3-mel128-512-music,True,16,svm-sigmoid,0.9574468085106383,0.943661971830986,0.9710144927536232,0.9571428571428572
exp_36,3,openl3-mel128-512-music,True,16,svm-poly-1,0.9432624113475178,0.9066666666666666,0.9855072463768116,0.9444444444444444
exp_37,3,openl3-mel128-512-music,True,16,svm-poly-2,0.8581560283687943,0.8450704225352113,0.8695652173913043,0.8571428571428571
exp_38,3,openl3-mel128-512-music,True,16,svm-poly-3,0.9361702127659576,0.9166666666666666,0.9565217391304348,0.9361702127659574
exp_39,3,openl3-mel128-512-music,True,16,svm-poly-4,0.8014184397163121,0.8596491228070176,0.7101449275362319,0.7777777777777778
