name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_321,16,vggish,False,2,3,0.9361702127659576,0.9285714285714286,0.9629629629629628,0.9454545454545454
exp_320,16,vggish,True,2,3,0.9290780141843972,0.9382716049382716,0.9382716049382716,0.9382716049382716
exp_339,16,openl3-mel256-6144-music,False,2,3,0.9148936170212766,0.9367088607594936,0.9135802469135802,0.925
exp_338,16,openl3-mel256-6144-music,True,2,3,0.8581560283687943,0.8080808080808081,0.9876543209876544,0.8888888888888891
exp_337,16,openl3-mel256-6144-env,False,2,3,0.8297872340425532,0.8202247191011236,0.9012345679012346,0.8588235294117647
exp_336,16,openl3-mel256-6144-env,True,2,3,0.8865248226950354,0.8421052631578947,0.9876543209876544,0.9090909090909092
exp_335,16,openl3-mel256-512-music,False,2,3,0.9078014184397164,0.925,0.9135802469135802,0.9192546583850932
exp_334,16,openl3-mel256-512-music,True,2,3,0.8014184397163121,0.7431192660550459,1.0,0.8526315789473684
exp_333,16,openl3-mel256-512-env,False,2,3,0.8297872340425532,0.8131868131868132,0.9135802469135802,0.8604651162790699
exp_332,16,openl3-mel256-512-env,True,2,3,0.7446808510638298,0.6923076923076923,1.0,0.8181818181818181
exp_331,16,openl3-mel128-6144-music,False,2,3,0.9219858156028368,0.9268292682926829,0.9382716049382716,0.9325153374233128
exp_330,16,openl3-mel128-6144-music,True,2,3,0.9787234042553192,0.9875,0.9753086419753086,0.9813664596273292
exp_329,16,openl3-mel128-6144-env,False,2,3,0.8723404255319149,0.8795180722891566,0.9012345679012346,0.8902439024390244
exp_328,16,openl3-mel128-6144-env,True,2,3,0.9645390070921984,0.9634146341463414,0.9753086419753086,0.9693251533742332
exp_327,16,openl3-mel128-512-music,False,2,3,0.8723404255319149,0.8795180722891566,0.9012345679012346,0.8902439024390244
exp_326,16,openl3-mel128-512-music,True,2,3,0.9858156028368794,0.9876543209876544,0.9876543209876544,0.9876543209876544
exp_325,16,openl3-mel128-512-env,False,2,3,0.8652482269503546,0.8780487804878049,0.8888888888888888,0.8834355828220859
exp_324,16,openl3-mel128-512-env,True,2,3,0.8723404255319149,0.8181818181818182,1.0,0.9
exp_323,16,ised,False,2,3,0.8368794326241135,0.8020833333333334,0.9506172839506172,0.8700564971751413
exp_322,16,ised,True,2,3,0.7801418439716312,0.7314814814814815,0.9753086419753086,0.8359788359788359
