name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_201,10,vggish,False,2,3,0.9148936170212766,0.912087912087912,0.9540229885057472,0.9325842696629212
exp_200,10,vggish,True,2,3,0.8652482269503546,0.8695652173913043,0.9195402298850576,0.8938547486033519
exp_219,10,openl3-mel256-6144-music,False,2,3,0.75177304964539,0.8170731707317073,0.7701149425287356,0.7928994082840236
exp_218,10,openl3-mel256-6144-music,True,2,3,0.7092198581560284,0.96,0.5517241379310345,0.7007299270072993
exp_217,10,openl3-mel256-6144-env,False,2,3,0.75177304964539,0.8023255813953488,0.7931034482758621,0.7976878612716762
exp_216,10,openl3-mel256-6144-env,True,2,3,0.7375886524822695,0.9807692307692308,0.5862068965517241,0.7338129496402878
exp_215,10,openl3-mel256-512-music,False,2,3,0.8226950354609929,0.8604651162790697,0.8505747126436781,0.8554913294797688
exp_214,10,openl3-mel256-512-music,True,2,3,0.7659574468085106,0.921875,0.6781609195402298,0.7814569536423841
exp_213,10,openl3-mel256-512-env,False,2,3,0.851063829787234,0.9125,0.8390804597701149,0.8742514970059879
exp_212,10,openl3-mel256-512-env,True,2,3,0.8368794326241135,0.9571428571428572,0.7701149425287356,0.8535031847133758
exp_211,10,openl3-mel128-6144-music,False,2,3,0.9078014184397164,0.9302325581395348,0.9195402298850576,0.9248554913294798
exp_210,10,openl3-mel128-6144-music,True,2,3,0.9078014184397164,0.9204545454545454,0.9310344827586208,0.9257142857142858
exp_209,10,openl3-mel128-6144-env,False,2,3,0.9078014184397164,0.9204545454545454,0.9310344827586208,0.9257142857142858
exp_208,10,openl3-mel128-6144-env,True,2,3,0.8652482269503546,0.925,0.8505747126436781,0.8862275449101797
exp_207,10,openl3-mel128-512-music,False,2,3,0.9078014184397164,0.9204545454545454,0.9310344827586208,0.9257142857142858
exp_206,10,openl3-mel128-512-music,True,2,3,0.5957446808510638,1.0,0.3448275862068966,0.5128205128205129
exp_205,10,openl3-mel128-512-env,False,2,3,0.9290780141843972,0.942528735632184,0.942528735632184,0.942528735632184
exp_204,10,openl3-mel128-512-env,True,2,3,0.7234042553191491,0.9285714285714286,0.5977011494252874,0.7272727272727274
exp_203,10,ised,False,2,3,0.9007092198581559,0.9010989010989012,0.942528735632184,0.9213483146067416
exp_202,10,ised,True,2,3,0.7872340425531915,0.7614678899082569,0.9540229885057472,0.8469387755102041
