name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_781,39,vggish,False,2,3,0.9432624113475178,0.9125,0.9864864864864864,0.9480519480519479
exp_780,39,vggish,True,2,3,0.9078014184397164,0.8961038961038961,0.9324324324324323,0.913907284768212
exp_799,39,openl3-mel256-6144-music,False,2,3,0.851063829787234,0.8271604938271605,0.9054054054054054,0.8645161290322579
exp_798,39,openl3-mel256-6144-music,True,2,3,0.5886524822695035,1.0,0.21621621621621626,0.3555555555555556
exp_797,39,openl3-mel256-6144-env,False,2,3,0.7659574468085106,0.7469879518072289,0.8378378378378378,0.7898089171974523
exp_796,39,openl3-mel256-6144-env,True,2,3,0.5957446808510638,1.0,0.2297297297297297,0.3736263736263736
exp_795,39,openl3-mel256-512-music,False,2,3,0.8439716312056738,0.8170731707317073,0.9054054054054054,0.8589743589743589
exp_794,39,openl3-mel256-512-music,True,2,3,0.5673758865248227,0.9333333333333332,0.1891891891891892,0.3146067415730337
exp_793,39,openl3-mel256-512-env,False,2,3,0.8156028368794326,0.7727272727272727,0.9189189189189191,0.8395061728395061
exp_792,39,openl3-mel256-512-env,True,2,3,0.6241134751773051,1.0,0.28378378378378377,0.4421052631578947
exp_791,39,openl3-mel128-6144-music,False,2,3,0.9432624113475178,0.9583333333333334,0.9324324324324323,0.9452054794520548
exp_790,39,openl3-mel128-6144-music,True,2,3,0.7092198581560284,1.0,0.4459459459459459,0.616822429906542
exp_789,39,openl3-mel128-6144-env,False,2,3,0.9432624113475178,0.9583333333333334,0.9324324324324323,0.9452054794520548
exp_788,39,openl3-mel128-6144-env,True,2,3,0.6595744680851063,1.0,0.35135135135135137,0.52
exp_787,39,openl3-mel128-512-music,False,2,3,0.9078014184397164,0.8961038961038961,0.9324324324324323,0.913907284768212
exp_786,39,openl3-mel128-512-music,True,2,3,0.5460992907801419,1.0,0.13513513513513514,0.2380952380952381
exp_785,39,openl3-mel128-512-env,False,2,3,0.9078014184397164,0.8674698795180723,0.972972972972973,0.9171974522292996
exp_784,39,openl3-mel128-512-env,True,2,3,0.6524822695035462,0.9629629629629628,0.35135135135135137,0.5148514851485149
exp_783,39,ised,False,2,3,0.8156028368794326,0.8076923076923077,0.8513513513513513,0.8289473684210527
exp_782,39,ised,True,2,3,0.7163120567375887,0.8863636363636364,0.527027027027027,0.6610169491525423
