name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_400,20,ised,True,3,knn-3,0.9078014184397163,0.9154929577464789,0.9027777777777778,0.9090909090909091
exp_401,20,ised,False,3,knn-3,0.7872340425531915,0.8181818181818182,0.75,0.7826086956521738
exp_402,20,vggish,True,3,knn-3,0.8794326241134752,0.9365079365079365,0.8194444444444444,0.874074074074074
exp_403,20,vggish,False,3,knn-3,0.8723404255319149,0.9354838709677419,0.8055555555555556,0.8656716417910448
exp_404,20,openl3-mel128-512-env,True,3,knn-3,0.9645390070921985,0.971830985915493,0.9583333333333334,0.965034965034965
exp_405,20,openl3-mel128-512-env,False,3,knn-3,0.8581560283687943,0.9193548387096774,0.7916666666666666,0.8507462686567164
exp_406,20,openl3-mel128-512-music,True,3,knn-3,0.950354609929078,0.9577464788732394,0.9444444444444444,0.951048951048951
exp_407,20,openl3-mel128-512-music,False,3,knn-3,0.7730496453900709,0.8571428571428571,0.6666666666666666,0.75
exp_408,20,openl3-mel128-6144-env,True,3,knn-3,0.9716312056737588,0.9857142857142858,0.9583333333333334,0.971830985915493
exp_409,20,openl3-mel128-6144-env,False,3,knn-3,0.8368794326241135,0.8769230769230769,0.7916666666666666,0.832116788321168
exp_410,20,openl3-mel128-6144-music,True,3,knn-3,0.9432624113475178,0.9210526315789473,0.9722222222222222,0.9459459459459458
exp_411,20,openl3-mel128-6144-music,False,3,knn-3,0.8581560283687943,0.8823529411764706,0.8333333333333334,0.8571428571428571
exp_412,20,openl3-mel256-512-env,True,3,knn-3,0.900709219858156,0.8918918918918919,0.9166666666666666,0.9041095890410958
exp_413,20,openl3-mel256-512-env,False,3,knn-3,0.7730496453900709,0.8333333333333334,0.6944444444444444,0.7575757575757577
exp_414,20,openl3-mel256-512-music,True,3,knn-3,0.8936170212765957,0.9253731343283582,0.8611111111111112,0.8920863309352519
exp_415,20,openl3-mel256-512-music,False,3,knn-3,0.8226950354609929,0.8507462686567164,0.7916666666666666,0.8201438848920863
exp_416,20,openl3-mel256-6144-env,True,3,knn-3,0.9290780141843972,0.9078947368421053,0.9583333333333334,0.9324324324324325
exp_417,20,openl3-mel256-6144-env,False,3,knn-3,0.8297872340425532,0.8870967741935484,0.7638888888888888,0.8208955223880596
exp_418,20,openl3-mel256-6144-music,True,3,knn-3,0.9574468085106383,1.0,0.9166666666666666,0.9565217391304348
exp_419,20,openl3-mel256-6144-music,False,3,knn-3,0.851063829787234,0.8805970149253731,0.8194444444444444,0.8489208633093526
