name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_761,38,vggish,False,2,3,0.950354609929078,0.9285714285714286,0.9873417721518988,0.9570552147239264
exp_760,38,vggish,True,2,3,0.8936170212765957,0.8404255319148937,1.0,0.9132947976878611
exp_779,38,openl3-mel256-6144-music,False,2,3,0.7730496453900709,0.8133333333333334,0.7721518987341772,0.7922077922077922
exp_778,38,openl3-mel256-6144-music,True,2,3,0.8794326241134752,0.8297872340425532,0.9873417721518988,0.9017341040462428
exp_777,38,openl3-mel256-6144-env,False,2,3,0.8156028368794326,0.8354430379746836,0.8354430379746836,0.8354430379746836
exp_776,38,openl3-mel256-6144-env,True,2,3,0.9361702127659576,0.9268292682926829,0.9620253164556962,0.9440993788819876
exp_775,38,openl3-mel256-512-music,False,2,3,0.8439716312056738,0.8433734939759037,0.8860759493670886,0.8641975308641975
exp_774,38,openl3-mel256-512-music,True,2,3,0.7021276595744681,0.6608695652173913,0.9620253164556962,0.7835051546391752
exp_773,38,openl3-mel256-512-env,False,2,3,0.8368794326241135,0.8414634146341463,0.8734177215189873,0.857142857142857
exp_772,38,openl3-mel256-512-env,True,2,3,0.7943262411347518,0.7314814814814815,1.0,0.8449197860962567
exp_771,38,openl3-mel128-6144-music,False,2,3,0.9432624113475178,0.9382716049382716,0.9620253164556962,0.95
exp_770,38,openl3-mel128-6144-music,True,2,3,0.9219858156028368,0.9594594594594594,0.8987341772151899,0.9281045751633986
exp_769,38,openl3-mel128-6144-env,False,2,3,0.9432624113475178,0.9382716049382716,0.9620253164556962,0.95
exp_768,38,openl3-mel128-6144-env,True,2,3,0.8723404255319149,1.0,0.7721518987341772,0.8714285714285713
exp_767,38,openl3-mel128-512-music,False,2,3,0.9645390070921984,0.951219512195122,0.9873417721518988,0.968944099378882
exp_766,38,openl3-mel128-512-music,True,2,3,0.9290780141843972,0.8965517241379308,0.9873417721518988,0.9397590361445785
exp_765,38,openl3-mel128-512-env,False,2,3,0.9219858156028368,0.925,0.9367088607594936,0.9308176100628932
exp_764,38,openl3-mel128-512-env,True,2,3,0.9645390070921984,0.9743589743589745,0.9620253164556962,0.9681528662420382
exp_763,38,ised,False,2,3,0.8297872340425532,0.8313253012048193,0.8734177215189873,0.8518518518518519
exp_762,38,ised,True,2,3,0.7234042553191491,0.6754385964912281,0.9746835443037974,0.7979274611398963
