name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_957,47,openl3-mel256-6144-env,False,2,3,0.7659574468085106,0.7848101265822784,0.7948717948717948,0.7898089171974522
exp_956,47,openl3-mel256-6144-env,True,2,3,0.6028368794326241,1.0,0.28205128205128205,0.44000000000000006
