name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_258,23,openl3-mel256-512-music,False,,svm-sigmoid,0.9078014184397164,1.0,0.7833333333333333,0.8785046728971964
exp_256,23,openl3-mel256-512-music,False,,svm-rbf,0.9716312056737588,1.0,0.9333333333333332,0.9655172413793104
exp_263,23,openl3-mel256-512-music,False,,svm-poly-4,0.8014184397163121,1.0,0.5333333333333333,0.6956521739130436
exp_262,23,openl3-mel256-512-music,False,,svm-poly-3,0.9290780141843972,1.0,0.8333333333333334,0.9090909090909092
exp_261,23,openl3-mel256-512-music,False,,svm-poly-2,0.9007092198581559,1.0,0.7666666666666667,0.8679245283018869
exp_260,23,openl3-mel256-512-music,False,,svm-poly-1,0.9574468085106383,1.0,0.9,0.9473684210526316
exp_259,23,openl3-mel256-512-music,False,,svm-poly-0,0.5744680851063829,0.0,0.0,0.0
exp_257,23,openl3-mel256-512-music,False,,svm-linear,0.9787234042553192,1.0,0.95,0.9743589743589745
exp_255,23,openl3-mel256-512-music,False,,knn-7,0.9432624113475178,1.0,0.8666666666666667,0.9285714285714286
exp_254,23,openl3-mel256-512-music,False,,knn-5,0.950354609929078,1.0,0.8833333333333333,0.9380530973451328
exp_253,23,openl3-mel256-512-music,False,,knn-3,0.950354609929078,0.9818181818181818,0.9,0.9391304347826088
