name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_421,21,vggish,False,2,3,0.9007092198581559,0.8571428571428571,0.972972972972973,0.9113924050632912
exp_420,21,vggish,True,2,3,0.9219858156028368,0.8795180722891566,0.9864864864864864,0.929936305732484
exp_439,21,openl3-mel256-6144-music,False,2,3,0.8226950354609929,0.7816091954022989,0.9189189189189191,0.8447204968944101
exp_438,21,openl3-mel256-6144-music,True,2,3,0.7304964539007093,0.6607142857142857,1.0,0.7956989247311829
exp_437,21,openl3-mel256-6144-env,False,2,3,0.7163120567375887,0.7073170731707317,0.7837837837837838,0.7435897435897435
exp_436,21,openl3-mel256-6144-env,True,2,3,0.6028368794326241,0.5692307692307692,1.0,0.7254901960784313
exp_435,21,openl3-mel256-512-music,False,2,3,0.8226950354609929,0.7692307692307693,0.945945945945946,0.8484848484848485
exp_434,21,openl3-mel256-512-music,True,2,3,0.7446808510638298,0.6727272727272727,1.0,0.8043478260869564
exp_433,21,openl3-mel256-512-env,False,2,3,0.8156028368794326,0.7727272727272727,0.9189189189189191,0.8395061728395061
exp_432,21,openl3-mel256-512-env,True,2,3,0.6737588652482269,0.6166666666666667,1.0,0.7628865979381444
exp_431,21,openl3-mel128-6144-music,False,2,3,0.8723404255319149,0.8333333333333334,0.945945945945946,0.8860759493670887
exp_430,21,openl3-mel128-6144-music,True,2,3,0.7375886524822695,0.6697247706422018,0.9864864864864864,0.7978142076502732
exp_429,21,openl3-mel128-6144-env,False,2,3,0.8936170212765957,0.8554216867469879,0.9594594594594594,0.9044585987261146
exp_428,21,openl3-mel128-6144-env,True,2,3,0.6879432624113475,0.6271186440677966,1.0,0.7708333333333333
exp_427,21,openl3-mel128-512-music,False,2,3,0.8368794326241135,0.8,0.9189189189189191,0.8553459119496855
exp_426,21,openl3-mel128-512-music,True,2,3,0.475177304964539,0.0,0.0,0.0
exp_425,21,openl3-mel128-512-env,False,2,3,0.8368794326241135,0.8072289156626506,0.9054054054054054,0.8535031847133757
exp_424,21,openl3-mel128-512-env,True,2,3,0.6170212765957447,0.5862068965517241,0.9189189189189191,0.7157894736842105
exp_423,21,ised,False,2,3,0.8368794326241135,0.8148148148148148,0.8918918918918919,0.8516129032258065
exp_422,21,ised,True,2,3,0.75177304964539,0.8823529411764706,0.6081081081081081,0.72
