name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_361,18,vggish,False,2,3,0.9290780141843972,0.9382716049382716,0.9382716049382716,0.9382716049382716
exp_360,18,vggish,True,2,3,0.8865248226950354,0.8494623655913979,0.9753086419753086,0.9080459770114944
exp_379,18,openl3-mel256-6144-music,False,2,3,0.8794326241134752,0.8902439024390244,0.9012345679012346,0.8957055214723927
exp_378,18,openl3-mel256-6144-music,True,2,3,0.851063829787234,0.8061224489795918,0.9753086419753086,0.88268156424581
exp_377,18,openl3-mel256-6144-env,False,2,3,0.8297872340425532,0.8701298701298701,0.8271604938271605,0.8481012658227849
exp_376,18,openl3-mel256-6144-env,True,2,3,0.6950354609929078,0.6532258064516129,1.0,0.7902439024390243
exp_375,18,openl3-mel256-512-music,False,2,3,0.8581560283687943,0.8351648351648352,0.9382716049382716,0.8837209302325583
exp_374,18,openl3-mel256-512-music,True,2,3,0.7588652482269503,0.7043478260869566,1.0,0.8265306122448979
exp_373,18,openl3-mel256-512-env,False,2,3,0.8085106382978723,0.8068181818181818,0.8765432098765432,0.8402366863905325
exp_372,18,openl3-mel256-512-env,True,2,3,0.6453900709219859,0.6183206106870229,1.0,0.7641509433962265
exp_371,18,openl3-mel128-6144-music,False,2,3,0.9148936170212766,0.925925925925926,0.925925925925926,0.925925925925926
exp_370,18,openl3-mel128-6144-music,True,2,3,0.8085106382978723,0.75,1.0,0.8571428571428571
exp_369,18,openl3-mel128-6144-env,False,2,3,0.8368794326241135,0.8452380952380952,0.8765432098765432,0.8606060606060606
exp_368,18,openl3-mel128-6144-env,True,2,3,0.7801418439716312,0.7232142857142857,1.0,0.8393782383419691
exp_367,18,openl3-mel128-512-music,False,2,3,0.9007092198581559,0.8941176470588236,0.9382716049382716,0.9156626506024096
exp_366,18,openl3-mel128-512-music,True,2,3,0.6241134751773051,0.6044776119402985,1.0,0.7534883720930232
exp_365,18,openl3-mel128-512-env,False,2,3,0.8297872340425532,0.8352941176470589,0.8765432098765432,0.8554216867469879
exp_364,18,openl3-mel128-512-env,True,2,3,0.6737588652482269,0.6470588235294118,0.9506172839506172,0.77
exp_363,18,ised,False,2,3,0.8581560283687943,0.8505747126436781,0.9135802469135802,0.8809523809523809
exp_362,18,ised,True,2,3,0.8226950354609929,0.8888888888888888,0.7901234567901234,0.8366013071895425
