name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_110,11,openl3-mel128-512-music,True,,knn-3,0.9361702127659576,0.9636363636363636,0.8833333333333333,0.9217391304347826
exp_111,11,openl3-mel128-512-music,True,,knn-5,0.9148936170212766,0.9444444444444444,0.85,0.8947368421052632
exp_112,11,openl3-mel128-512-music,True,,knn-7,0.9007092198581559,0.9423076923076924,0.8166666666666667,0.8749999999999999
exp_113,11,openl3-mel128-512-music,True,,svm-rbf,0.950354609929078,0.9649122807017544,0.9166666666666666,0.9401709401709402
exp_114,11,openl3-mel128-512-music,True,,svm-linear,0.9858156028368794,0.9833333333333332,0.9833333333333332,0.9833333333333332
exp_115,11,openl3-mel128-512-music,True,,svm-sigmoid,0.9574468085106383,0.9821428571428572,0.9166666666666666,0.9482758620689654
exp_116,11,openl3-mel128-512-music,True,,svm-poly-1,0.9574468085106383,0.9821428571428572,0.9166666666666666,0.9482758620689654
exp_117,11,openl3-mel128-512-music,True,,svm-poly-2,0.8652482269503546,0.9555555555555556,0.7166666666666667,0.8190476190476191
exp_118,11,openl3-mel128-512-music,True,,svm-poly-3,0.9432624113475178,0.9814814814814816,0.8833333333333333,0.9298245614035088
exp_119,11,openl3-mel128-512-music,True,,svm-poly-4,0.7730496453900709,0.9375,0.5,0.6521739130434783
