name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_110,11,openl3-mel128-512-music,True,3,knn-3,0.9361702127659576,0.9186046511627908,0.9753086419753086,0.9461077844311376
exp_111,11,openl3-mel128-512-music,True,3,knn-5,0.9148936170212766,0.8965517241379308,0.9629629629629628,0.9285714285714286
exp_112,11,openl3-mel128-512-music,True,3,knn-7,0.9007092198581559,0.8764044943820225,0.9629629629629628,0.9176470588235294
exp_113,11,openl3-mel128-512-music,True,3,svm-rbf,0.9219858156028368,0.8977272727272727,0.9753086419753086,0.9349112426035502
exp_114,11,openl3-mel128-512-music,True,3,svm-linear,0.9858156028368794,0.9876543209876544,0.9876543209876544,0.9876543209876544
exp_115,11,openl3-mel128-512-music,True,3,svm-sigmoid,0.6312056737588653,0.6090225563909775,1.0,0.7570093457943925
exp_116,11,openl3-mel128-512-music,True,3,svm-poly-1,0.9007092198581559,0.8681318681318682,0.9753086419753086,0.9186046511627908
exp_117,11,openl3-mel128-512-music,True,3,svm-poly-2,0.9219858156028368,0.8977272727272727,0.9753086419753086,0.9349112426035502
exp_118,11,openl3-mel128-512-music,True,3,svm-poly-3,0.9290780141843972,0.9080459770114944,0.9753086419753086,0.9404761904761904
exp_119,11,openl3-mel128-512-music,True,3,svm-poly-4,0.9290780141843972,0.9080459770114944,0.9753086419753086,0.9404761904761904
