name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_701,35,vggish,False,2,3,0.9078014184397164,0.8732394366197183,0.9393939393939394,0.9051094890510948
exp_700,35,vggish,True,2,3,0.7375886524822695,0.6407766990291263,1.0,0.7810650887573964
exp_719,35,openl3-mel256-6144-music,False,2,3,0.8297872340425532,0.7625,0.9242424242424242,0.8356164383561645
exp_718,35,openl3-mel256-6144-music,True,2,3,0.9007092198581559,0.9814814814814816,0.803030303030303,0.8833333333333332
exp_717,35,openl3-mel256-6144-env,False,2,3,0.8226950354609929,0.7662337662337663,0.8939393939393939,0.8251748251748252
exp_716,35,openl3-mel256-6144-env,True,2,3,0.9432624113475178,0.953125,0.9242424242424242,0.9384615384615383
exp_715,35,openl3-mel256-512-music,False,2,3,0.8865248226950354,0.8472222222222222,0.9242424242424242,0.8840579710144927
exp_714,35,openl3-mel256-512-music,True,2,3,0.7801418439716312,1.0,0.5303030303030303,0.6930693069306929
exp_713,35,openl3-mel256-512-env,False,2,3,0.8085106382978723,0.7532467532467533,0.8787878787878788,0.8111888111888111
exp_712,35,openl3-mel256-512-env,True,2,3,0.6879432624113475,1.0,0.3333333333333333,0.5
exp_711,35,openl3-mel128-6144-music,False,2,3,0.8723404255319149,0.8243243243243243,0.9242424242424242,0.8714285714285714
exp_710,35,openl3-mel128-6144-music,True,2,3,0.9432624113475178,0.9142857142857144,0.9696969696969696,0.9411764705882354
exp_709,35,openl3-mel128-6144-env,False,2,3,0.7375886524822695,0.6835443037974683,0.8181818181818182,0.7448275862068965
exp_708,35,openl3-mel128-6144-env,True,2,3,0.9645390070921984,0.9552238805970148,0.9696969696969696,0.962406015037594
exp_707,35,openl3-mel128-512-music,False,2,3,0.9148936170212766,0.921875,0.8939393939393939,0.9076923076923076
exp_706,35,openl3-mel128-512-music,True,2,3,0.6666666666666666,1.0,0.2878787878787879,0.4470588235294118
exp_705,35,openl3-mel128-512-env,False,2,3,0.8936170212765957,0.8311688311688312,0.9696969696969696,0.8951048951048951
exp_704,35,openl3-mel128-512-env,True,2,3,0.9078014184397164,1.0,0.803030303030303,0.8907563025210083
exp_703,35,ised,False,2,3,0.8297872340425532,0.7625,0.9242424242424242,0.8356164383561645
exp_702,35,ised,True,2,3,0.8014184397163121,0.7714285714285715,0.8181818181818182,0.7941176470588236
