name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_410,41,openl3-mel128-512-music,True,3,knn-3,0.9716312056737588,0.9836065573770492,0.9523809523809524,0.9677419354838708
exp_411,41,openl3-mel128-512-music,True,3,knn-5,0.9645390070921984,0.9833333333333332,0.9365079365079364,0.9593495934959352
exp_412,41,openl3-mel128-512-music,True,3,knn-7,0.950354609929078,0.9827586206896552,0.9047619047619048,0.9421487603305784
exp_413,41,openl3-mel128-512-music,True,3,svm-rbf,0.8723404255319149,0.9591836734693876,0.7460317460317459,0.8392857142857143
exp_414,41,openl3-mel128-512-music,True,3,svm-linear,1.0,1.0,1.0,1.0
exp_415,41,openl3-mel128-512-music,True,3,svm-sigmoid,0.5531914893617021,0.0,0.0,0.0
exp_416,41,openl3-mel128-512-music,True,3,svm-poly-1,0.8085106382978723,0.95,0.6031746031746031,0.7378640776699029
exp_417,41,openl3-mel128-512-music,True,3,svm-poly-2,0.8581560283687943,0.9387755102040816,0.7301587301587301,0.8214285714285714
exp_418,41,openl3-mel128-512-music,True,3,svm-poly-3,0.8865248226950354,0.9433962264150944,0.7936507936507936,0.8620689655172413
exp_419,41,openl3-mel128-512-music,True,3,svm-poly-4,0.9148936170212766,0.9473684210526316,0.8571428571428571,0.9
