name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_641,32,vggish,False,2,3,0.9574468085106383,0.9518072289156626,0.9753086419753086,0.9634146341463414
exp_640,32,vggish,True,2,3,0.9148936170212766,0.8791208791208791,0.9876543209876544,0.9302325581395348
exp_659,32,openl3-mel256-6144-music,False,2,3,0.7659574468085106,0.7857142857142857,0.8148148148148148,0.7999999999999999
exp_658,32,openl3-mel256-6144-music,True,2,3,0.9716312056737588,0.9753086419753086,0.9753086419753086,0.9753086419753086
exp_657,32,openl3-mel256-6144-env,False,2,3,0.7872340425531915,0.8311688311688312,0.7901234567901234,0.810126582278481
exp_656,32,openl3-mel256-6144-env,True,2,3,0.9574468085106383,0.9310344827586208,1.0,0.9642857142857144
exp_655,32,openl3-mel256-512-music,False,2,3,0.8156028368794326,0.8767123287671232,0.7901234567901234,0.8311688311688312
exp_654,32,openl3-mel256-512-music,True,2,3,0.9007092198581559,0.8681318681318682,0.9753086419753086,0.9186046511627908
exp_653,32,openl3-mel256-512-env,False,2,3,0.8297872340425532,0.8202247191011236,0.9012345679012346,0.8588235294117647
exp_652,32,openl3-mel256-512-env,True,2,3,0.6737588652482269,0.6377952755905512,1.0,0.7788461538461539
exp_651,32,openl3-mel128-6144-music,False,2,3,0.9219858156028368,0.9166666666666666,0.9506172839506172,0.9333333333333332
exp_650,32,openl3-mel128-6144-music,True,2,3,0.9078014184397164,0.9594594594594594,0.8765432098765432,0.9161290322580644
exp_649,32,openl3-mel128-6144-env,False,2,3,0.8723404255319149,0.8461538461538461,0.9506172839506172,0.8953488372093024
exp_648,32,openl3-mel128-6144-env,True,2,3,0.9574468085106383,0.987012987012987,0.9382716049382716,0.962025316455696
exp_647,32,openl3-mel128-512-music,False,2,3,0.9574468085106383,0.9629629629629628,0.9629629629629628,0.9629629629629628
exp_646,32,openl3-mel128-512-music,True,2,3,0.9078014184397164,0.8617021276595744,1.0,0.9257142857142856
exp_645,32,openl3-mel128-512-env,False,2,3,0.9148936170212766,0.9058823529411764,0.9506172839506172,0.927710843373494
exp_644,32,openl3-mel128-512-env,True,2,3,0.8368794326241135,0.7788461538461539,1.0,0.8756756756756757
exp_643,32,ised,False,2,3,0.8439716312056738,0.8105263157894737,0.9506172839506172,0.8749999999999999
exp_642,32,ised,True,2,3,0.8297872340425532,0.7714285714285715,1.0,0.870967741935484
