name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_200,10,ised,True,,knn-3,0.9007092198581559,0.9166666666666666,0.859375,0.8870967741935484
exp_201,10,ised,False,,knn-3,0.8439716312056738,0.903846153846154,0.734375,0.8103448275862071
exp_202,10,vggish,True,,knn-3,0.9148936170212766,0.9482758620689656,0.859375,0.9016393442622952
exp_203,10,vggish,False,,knn-3,0.9361702127659576,0.9661016949152542,0.890625,0.9268292682926828
exp_204,10,openl3-mel128-512-env,True,,knn-3,0.9716312056737588,0.96875,0.96875,0.96875
exp_205,10,openl3-mel128-512-env,False,,knn-3,0.9574468085106383,0.967741935483871,0.9375,0.9523809523809524
exp_206,10,openl3-mel128-512-music,True,,knn-3,0.9574468085106383,0.967741935483871,0.9375,0.9523809523809524
exp_207,10,openl3-mel128-512-music,False,,knn-3,0.9432624113475178,0.9666666666666668,0.90625,0.935483870967742
exp_208,10,openl3-mel128-6144-env,True,,knn-3,0.950354609929078,0.9672131147540984,0.921875,0.9440000000000001
exp_209,10,openl3-mel128-6144-env,False,,knn-3,0.9432624113475178,0.9666666666666668,0.90625,0.935483870967742
exp_210,10,openl3-mel128-6144-music,True,,knn-3,0.9645390070921984,0.9682539682539684,0.953125,0.9606299212598424
exp_211,10,openl3-mel128-6144-music,False,,knn-3,0.9361702127659576,0.9508196721311476,0.90625,0.928
exp_212,10,openl3-mel256-512-env,True,,knn-3,0.9716312056737588,0.96875,0.96875,0.96875
exp_213,10,openl3-mel256-512-env,False,,knn-3,0.9574468085106383,0.967741935483871,0.9375,0.9523809523809524
exp_214,10,openl3-mel256-512-music,True,,knn-3,0.950354609929078,0.9672131147540984,0.921875,0.9440000000000001
exp_215,10,openl3-mel256-512-music,False,,knn-3,0.9432624113475178,0.9666666666666668,0.90625,0.935483870967742
exp_216,10,openl3-mel256-6144-env,True,,knn-3,0.9645390070921984,0.9682539682539684,0.953125,0.9606299212598424
exp_217,10,openl3-mel256-6144-env,False,,knn-3,0.9361702127659576,0.9661016949152542,0.890625,0.9268292682926828
exp_218,10,openl3-mel256-6144-music,True,,knn-3,0.9645390070921984,0.953846153846154,0.96875,0.9612403100775192
exp_219,10,openl3-mel256-6144-music,False,,knn-3,0.950354609929078,0.9672131147540984,0.921875,0.9440000000000001
