name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_920,46,ised,True,,knn-3,0.9219858156028368,0.935483870967742,0.8923076923076924,0.9133858267716536
exp_921,46,ised,False,,knn-3,0.8794326241134752,0.8870967741935484,0.8461538461538461,0.8661417322834646
exp_922,46,vggish,True,,knn-3,0.9290780141843972,0.9824561403508772,0.8615384615384616,0.9180327868852458
exp_923,46,vggish,False,,knn-3,0.9361702127659576,0.9827586206896552,0.8769230769230769,0.9268292682926828
exp_924,46,openl3-mel128-512-env,True,,knn-3,0.9858156028368794,1.0,0.9692307692307692,0.984375
exp_925,46,openl3-mel128-512-env,False,,knn-3,0.9716312056737588,0.984126984126984,0.953846153846154,0.96875
exp_926,46,openl3-mel128-512-music,True,,knn-3,0.9858156028368794,1.0,0.9692307692307692,0.984375
exp_927,46,openl3-mel128-512-music,False,,knn-3,0.9716312056737588,0.984126984126984,0.953846153846154,0.96875
exp_928,46,openl3-mel128-6144-env,True,,knn-3,0.9645390070921984,1.0,0.9230769230769232,0.96
exp_929,46,openl3-mel128-6144-env,False,,knn-3,0.950354609929078,0.9833333333333332,0.9076923076923076,0.9440000000000001
exp_930,46,openl3-mel128-6144-music,True,,knn-3,0.9716312056737588,1.0,0.9384615384615383,0.9682539682539684
exp_931,46,openl3-mel128-6144-music,False,,knn-3,0.950354609929078,0.9833333333333332,0.9076923076923076,0.9440000000000001
exp_932,46,openl3-mel256-512-env,True,,knn-3,0.9716312056737588,0.984126984126984,0.953846153846154,0.96875
exp_933,46,openl3-mel256-512-env,False,,knn-3,0.9645390070921984,0.9838709677419356,0.9384615384615383,0.9606299212598426
exp_934,46,openl3-mel256-512-music,True,,knn-3,0.950354609929078,0.967741935483871,0.9230769230769232,0.9448818897637796
exp_935,46,openl3-mel256-512-music,False,,knn-3,0.9716312056737588,0.9692307692307692,0.9692307692307692,0.9692307692307692
exp_936,46,openl3-mel256-6144-env,True,,knn-3,0.9574468085106383,1.0,0.9076923076923076,0.9516129032258064
exp_937,46,openl3-mel256-6144-env,False,,knn-3,0.9361702127659576,0.9827586206896552,0.8769230769230769,0.9268292682926828
exp_938,46,openl3-mel256-6144-music,True,,knn-3,0.9432624113475178,1.0,0.8769230769230769,0.9344262295081968
exp_939,46,openl3-mel256-6144-music,False,,knn-3,0.950354609929078,0.9833333333333332,0.9076923076923076,0.9440000000000001
