name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_303,15,ised,False,2,3,0.8439716312056738,0.8522727272727273,0.8928571428571429,0.872093023255814
exp_302,15,ised,True,2,3,0.7872340425531915,0.8068181818181818,0.8452380952380952,0.8255813953488372
