name,seed,weights,preprocessor,num_classes,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1,pca_components,neighbors
exp_46,11,True,ised_features,2,0.7588652482269503,0.7894736842105263,0.7692307692307693,0.7792207792207793,2,3
exp_47,11,False,ised_features,2,0.7234042553191491,0.7826086956521741,0.6923076923076923,0.7346938775510203,2,3
exp_73,18,False,vggish,2,0.7234042553191491,0.7083333333333334,0.7391304347826086,0.7234042553191491,2,3
exp_74,18,True,ised_features,2,0.7730496453900709,0.7846153846153846,0.7391304347826086,0.7611940298507462,2,3
exp_75,18,False,ised_features,2,0.6524822695035462,0.6515151515151515,0.6231884057971014,0.6370370370370371,2,3
exp_72,18,True,vggish,2,0.8297872340425532,0.8461538461538461,0.7971014492753623,0.8208955223880597,2,3
exp_110,27,True,ised_features,2,0.8014184397163121,0.8431372549019608,0.6825396825396826,0.7543859649122807,2,3
exp_111,27,False,ised_features,2,0.6524822695035462,0.6129032258064516,0.6031746031746031,0.608,2,3
exp_108,27,True,vggish,2,0.9148936170212766,0.9473684210526316,0.8571428571428571,0.9,2,3
exp_109,27,False,vggish,2,0.8652482269503546,0.8793103448275862,0.8095238095238095,0.8429752066115702,2,3
exp_80,20,True,vggish,2,0.8085106382978723,0.803030303030303,0.7910447761194029,0.7969924812030075,2,3
exp_81,20,False,vggish,2,0.8085106382978723,0.7941176470588235,0.8059701492537313,0.8,2,3
exp_83,20,False,ised_features,2,0.6453900709219859,0.5955056179775281,0.7910447761194029,0.6794871794871795,2,3
exp_82,20,True,ised_features,2,0.8226950354609929,0.7763157894736842,0.8805970149253731,0.8251748251748251,2,3
exp_11,2,False,ised_features,2,0.75177304964539,0.803030303030303,0.7066666666666667,0.75177304964539,2,3
exp_10,2,True,ised_features,2,0.8014184397163121,0.8983050847457628,0.7066666666666667,0.7910447761194029,2,3
exp_8,2,True,vggish,2,0.8226950354609929,0.8472222222222222,0.8133333333333334,0.8299319727891157,2,3
exp_9,2,False,vggish,2,0.851063829787234,0.8970588235294118,0.8133333333333334,0.8531468531468531,2,3
exp_20,5,True,vggish,2,0.8014184397163121,0.875,0.7368421052631579,0.7999999999999999,2,3
exp_21,5,False,vggish,2,0.8014184397163121,0.9,0.7105263157894737,0.7941176470588235,2,3
exp_23,5,False,ised_features,2,0.6312056737588653,0.6764705882352942,0.6052631578947368,0.6388888888888888,2,3
exp_22,5,True,ised_features,2,0.7588652482269503,0.875,0.6447368421052632,0.7424242424242424,2,3
exp_18,4,True,ised_features,2,0.6950354609929078,0.75,0.6623376623376623,0.7034482758620688,2,3
exp_16,4,True,vggish,2,0.8581560283687943,0.8701298701298701,0.8701298701298701,0.8701298701298701,2,3
exp_17,4,False,vggish,2,0.7943262411347518,0.8333333333333334,0.7792207792207793,0.8053691275167787,2,3
exp_19,4,False,ised_features,2,0.7092198581560284,0.7195121951219512,0.7662337662337663,0.7421383647798743,2,3
exp_15,3,False,ised_features,2,0.6879432624113475,0.6338028169014085,0.7142857142857143,0.6716417910447761,2,3
exp_12,3,True,vggish,2,0.8794326241134752,0.8709677419354839,0.8571428571428571,0.8640000000000001,2,3
exp_13,3,False,vggish,2,0.8581560283687943,0.8909090909090909,0.7777777777777778,0.8305084745762712,2,3
exp_14,3,True,ised_features,2,0.6808510638297872,0.6323529411764706,0.6825396825396826,0.6564885496183206,2,3
exp_158,39,True,ised_features,2,0.6808510638297872,0.7619047619047619,0.6153846153846154,0.6808510638297872,2,3
exp_156,39,True,vggish,2,0.8297872340425532,0.875,0.8076923076923077,0.8400000000000001,2,3
exp_157,39,False,vggish,2,0.8794326241134752,0.9066666666666666,0.8717948717948718,0.8888888888888887,2,3
exp_159,39,False,ised_features,2,0.6524822695035462,0.7457627118644068,0.5641025641025641,0.6423357664233577,2,3
exp_151,37,False,ised_features,2,0.6737588652482269,0.6875,0.6285714285714286,0.6567164179104478,2,3
exp_150,37,True,ised_features,2,0.7659574468085106,0.7761194029850746,0.7428571428571429,0.759124087591241,2,3
exp_149,37,False,vggish,2,0.7163120567375887,0.7419354838709677,0.6571428571428571,0.6969696969696969,2,3
exp_148,37,True,vggish,2,0.8156028368794326,0.8142857142857143,0.8142857142857143,0.8142857142857143,2,3
exp_121,30,False,vggish,2,0.75177304964539,0.7205882352941176,0.7538461538461538,0.7368421052631577,2,3
exp_120,30,True,vggish,2,0.8865248226950354,0.8450704225352113,0.9230769230769232,0.8823529411764706,2,3
exp_122,30,True,ised_features,2,0.7375886524822695,0.675,0.8307692307692308,0.7448275862068966,2,3
exp_123,30,False,ised_features,2,0.6666666666666666,0.6153846153846154,0.7384615384615385,0.6713286713286714,2,3
exp_126,31,True,ised_features,2,0.8297872340425532,0.8412698412698413,0.7910447761194029,0.8153846153846153,2,3
exp_127,31,False,ised_features,2,0.6808510638297872,0.6666666666666666,0.6567164179104478,0.6616541353383459,2,3
exp_125,31,False,vggish,2,0.7446808510638298,0.7313432835820896,0.7313432835820896,0.7313432835820896,2,3
exp_124,31,True,vggish,2,0.8439716312056738,0.8571428571428571,0.8059701492537313,0.8307692307692308,2,3
exp_144,36,True,vggish,2,0.8014184397163121,0.8243243243243243,0.8026315789473685,0.8133333333333335,2,3
exp_145,36,False,vggish,2,0.7659574468085106,0.8307692307692308,0.7105263157894737,0.7659574468085107,2,3
exp_147,36,False,ised_features,2,0.7872340425531915,0.7948717948717948,0.8157894736842105,0.8051948051948051,2,3
exp_146,36,True,ised_features,2,0.8226950354609929,0.8148148148148148,0.8684210526315791,0.8407643312101911,2,3
exp_152,38,True,vggish,2,0.8581560283687943,0.8589743589743589,0.8815789473684209,0.8701298701298701,2,3
exp_155,38,False,ised_features,2,0.6808510638297872,0.6867469879518072,0.75,0.7169811320754716,2,3
exp_154,38,True,ised_features,2,0.7659574468085106,0.7654320987654321,0.8157894736842105,0.7898089171974522,2,3
exp_153,38,False,vggish,2,0.8014184397163121,0.8870967741935484,0.7236842105263158,0.7971014492753624,2,3
exp_102,25,True,ised_features,2,0.6595744680851063,0.7096774193548387,0.5945945945945946,0.6470588235294118,2,3
exp_103,25,False,ised_features,2,0.6382978723404256,0.7017543859649122,0.5405405405405406,0.6106870229007634,2,3
exp_101,25,False,vggish,2,0.8297872340425532,0.8787878787878788,0.7837837837837838,0.8285714285714285,2,3
exp_100,25,True,vggish,2,0.8936170212765957,0.9402985074626866,0.8513513513513513,0.8936170212765957,2,3
exp_89,22,False,vggish,2,0.8156028368794326,0.803030303030303,0.803030303030303,0.803030303030303,2,3
exp_88,22,True,vggish,2,0.8439716312056738,0.84375,0.8181818181818182,0.8307692307692308,2,3
exp_91,22,False,ised_features,2,0.6382978723404256,0.5974025974025974,0.696969696969697,0.6433566433566433,2,3
exp_90,22,True,ised_features,2,0.75177304964539,0.7818181818181819,0.6515151515151515,0.7107438016528926,2,3
exp_59,14,False,ised_features,2,0.6170212765957447,0.5897435897435898,0.6764705882352942,0.6301369863013699,2,3
exp_57,14,False,vggish,2,0.8652482269503546,0.8450704225352113,0.8823529411764706,0.8633093525179857,2,3
exp_56,14,True,vggish,2,0.851063829787234,0.8133333333333334,0.8970588235294118,0.8531468531468531,2,3
exp_58,14,True,ised_features,2,0.7021276595744681,0.6911764705882353,0.6911764705882353,0.6911764705882353,2,3
exp_54,13,True,ised_features,2,0.7943262411347518,0.7916666666666666,0.6666666666666666,0.7238095238095237,2,3
exp_53,13,False,vggish,2,0.8156028368794326,0.7540983606557377,0.8070175438596491,0.7796610169491526,2,3
exp_52,13,True,vggish,2,0.9007092198581559,0.9215686274509804,0.8245614035087719,0.8703703703703703,2,3
exp_55,13,False,ised_features,2,0.6524822695035462,0.5740740740740741,0.543859649122807,0.5585585585585585,2,3
exp_188,47,True,vggish,2,0.9078014184397164,0.9482758620689656,0.8461538461538461,0.8943089430894309,2,3
exp_189,47,False,vggish,2,0.8297872340425532,0.8360655737704918,0.7846153846153846,0.8095238095238095,2,3
exp_190,47,True,ised_features,2,0.8085106382978723,0.8275862068965517,0.7384615384615385,0.7804878048780489,2,3
exp_191,47,False,ised_features,2,0.6666666666666666,0.6451612903225806,0.6153846153846154,0.6299212598425198,2,3
exp_160,40,True,vggish,2,0.851063829787234,0.8961038961038961,0.8414634146341463,0.8679245283018868,2,3
exp_161,40,False,vggish,2,0.7872340425531915,0.8513513513513513,0.7682926829268293,0.8076923076923077,2,3
exp_163,40,False,ised_features,2,0.6950354609929078,0.7468354430379747,0.7195121951219512,0.732919254658385,2,3
exp_162,40,True,ised_features,2,0.7163120567375887,0.7692307692307693,0.7317073170731707,0.7499999999999999,2,3
exp_197,49,False,vggish,2,0.8368794326241135,0.8358208955223879,0.8235294117647058,0.8296296296296296,2,3
exp_199,49,False,ised_features,2,0.6595744680851063,0.65625,0.6176470588235294,0.6363636363636364,2,3
exp_198,49,True,ised_features,2,0.6595744680851063,0.6388888888888888,0.6764705882352942,0.6571428571428571,2,3
exp_196,49,True,vggish,2,0.7659574468085106,0.7611940298507462,0.75,0.7555555555555554,2,3
exp_50,12,True,ised_features,2,0.7801418439716312,0.7910447761194029,0.7571428571428571,0.7737226277372262,2,3
exp_51,12,False,ised_features,2,0.6808510638297872,0.6712328767123288,0.7,0.6853146853146853,2,3
exp_48,12,True,vggish,2,0.8226950354609929,0.7922077922077922,0.8714285714285714,0.8299319727891157,2,3
exp_49,12,False,vggish,2,0.8156028368794326,0.8055555555555556,0.8285714285714286,0.8169014084507044,2,3
exp_61,15,False,vggish,2,0.7801418439716312,0.7611940298507462,0.7727272727272727,0.7669172932330827,2,3
exp_60,15,True,vggish,2,0.9078014184397164,0.9491525423728814,0.8484848484848485,0.8959999999999999,2,3
exp_62,15,True,ised_features,2,0.8226950354609929,0.8059701492537313,0.8181818181818182,0.8120300751879699,2,3
exp_63,15,False,ised_features,2,0.6666666666666666,0.6301369863013698,0.696969696969697,0.6618705035971223,2,3
exp_95,23,False,ised_features,2,0.5957446808510638,0.5897435897435898,0.647887323943662,0.6174496644295302,2,3
exp_92,23,True,vggish,2,0.8439716312056738,0.8888888888888888,0.7887323943661971,0.8358208955223879,2,3
exp_93,23,False,vggish,2,0.8297872340425532,0.8507462686567164,0.8028169014084507,0.8260869565217391,2,3
exp_94,23,True,ised_features,2,0.6524822695035462,0.6410256410256411,0.7042253521126759,0.6711409395973156,2,3
exp_96,24,True,vggish,2,0.8581560283687943,0.9178082191780822,0.8271604938271605,0.8701298701298701,2,3
exp_98,24,True,ised_features,2,0.6595744680851063,0.72,0.6666666666666666,0.6923076923076923,2,3
exp_99,24,False,ised_features,2,0.6241134751773051,0.7058823529411765,0.5925925925925926,0.6442953020134228,2,3
exp_97,24,False,vggish,2,0.8014184397163121,0.8840579710144928,0.7530864197530864,0.8133333333333332,2,3
exp_193,48,False,vggish,2,0.851063829787234,0.8823529411764706,0.821917808219178,0.8510638297872339,2,3
exp_194,48,True,ised_features,2,0.8156028368794326,0.8615384615384616,0.7671232876712328,0.8115942028985507,2,3
exp_195,48,False,ised_features,2,0.6950354609929078,0.6923076923076923,0.7397260273972602,0.7152317880794701,2,3
exp_192,48,True,vggish,2,0.851063829787234,0.8714285714285714,0.8356164383561644,0.8531468531468531,2,3
exp_167,41,False,ised_features,2,0.7092198581560284,0.7205882352941176,0.6901408450704225,0.7050359712230215,2,3
exp_166,41,True,ised_features,2,0.8297872340425532,0.9433962264150944,0.7042253521126759,0.8064516129032259,2,3
exp_164,41,True,vggish,2,0.9219858156028368,0.9166666666666666,0.9295774647887324,0.9230769230769232,2,3
exp_165,41,False,vggish,2,0.8723404255319149,0.8630136986301371,0.8873239436619719,0.875,2,3
exp_186,46,True,ised_features,2,0.7234042553191491,0.7424242424242424,0.6901408450704225,0.7153284671532847,2,3
exp_187,46,False,ised_features,2,0.7021276595744681,0.7042253521126759,0.7042253521126759,0.7042253521126759,2,3
exp_185,46,False,vggish,2,0.851063829787234,0.9166666666666666,0.7746478873239436,0.8396946564885496,2,3
exp_184,46,True,vggish,2,0.851063829787234,0.9166666666666666,0.7746478873239436,0.8396946564885496,2,3
exp_27,6,False,ised_features,2,0.7163120567375887,0.7307692307692307,0.75,0.7402597402597402,2,3
exp_26,6,True,ised_features,2,0.8865248226950354,0.9545454545454546,0.8289473684210527,0.8873239436619719,2,3
exp_24,6,True,vggish,2,0.8439716312056738,0.8857142857142857,0.8157894736842105,0.8493150684931505,2,3
exp_25,6,False,vggish,2,0.7872340425531915,0.8709677419354839,0.7105263157894737,0.7826086956521741,2,3
exp_5,1,False,vggish,2,0.7730496453900709,0.7536231884057971,0.7761194029850746,0.7647058823529411,2,3
exp_4,1,True,vggish,2,0.9078014184397164,0.9354838709677421,0.8656716417910447,0.8992248062015503,2,3
exp_6,1,True,ised_features,2,0.7092198581560284,0.6911764705882353,0.7014925373134329,0.6962962962962963,2,3
exp_7,1,False,ised_features,2,0.6028368794326241,0.582089552238806,0.582089552238806,0.582089552238806,2,3
exp_32,8,True,vggish,2,0.8723404255319149,0.8405797101449275,0.8923076923076924,0.8656716417910447,2,3
exp_35,8,False,ised_features,2,0.6666666666666666,0.6363636363636364,0.6461538461538462,0.6412213740458016,2,3
exp_34,8,True,ised_features,2,0.75177304964539,0.7083333333333334,0.7846153846153846,0.7445255474452555,2,3
exp_33,8,False,vggish,2,0.851063829787234,0.8333333333333334,0.8461538461538461,0.8396946564885497,2,3
exp_38,9,True,ised_features,2,0.7021276595744681,0.7126436781609196,0.7848101265822784,0.7469879518072291,2,3
exp_36,9,True,vggish,2,0.7730496453900709,0.7831325301204819,0.8227848101265823,0.8024691358024693,2,3
exp_37,9,False,vggish,2,0.8226950354609929,0.8552631578947368,0.8227848101265823,0.8387096774193549,2,3
exp_39,9,False,ised_features,2,0.6595744680851063,0.6867469879518072,0.7215189873417721,0.7037037037037036,2,3
exp_2,0,True,ised_features,2,0.8085106382978723,0.8307692307692308,0.7714285714285715,0.8,2,3
exp_3,0,False,ised_features,2,0.7092198581560284,0.7101449275362319,0.7,0.7050359712230215,2,3
exp_1,0,False,vggish,2,0.8297872340425532,0.8285714285714286,0.8285714285714286,0.8285714285714286,2,3
exp_0,0,True,vggish,2,0.8581560283687943,0.8676470588235294,0.8428571428571429,0.855072463768116,2,3
exp_29,7,False,vggish,2,0.8581560283687943,0.8412698412698413,0.8412698412698413,0.8412698412698413,2,3
exp_28,7,True,vggish,2,0.9078014184397164,0.8472222222222222,0.9682539682539684,0.9037037037037036,2,3
exp_31,7,False,ised_features,2,0.7092198581560284,0.671875,0.6825396825396826,0.6771653543307087,2,3
exp_30,7,True,ised_features,2,0.8156028368794326,0.8245614035087719,0.7460317460317459,0.7833333333333334,2,3
