name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_380,38,openl3-mel128-512-music,True,3,knn-3,0.9716312056737588,0.9733333333333334,0.9733333333333334,0.9733333333333334
exp_381,38,openl3-mel128-512-music,True,3,knn-5,0.9716312056737588,0.9733333333333334,0.9733333333333334,0.9733333333333334
exp_382,38,openl3-mel128-512-music,True,3,knn-7,0.9645390070921984,0.9605263157894736,0.9733333333333334,0.9668874172185432
exp_383,38,openl3-mel128-512-music,True,3,svm-rbf,0.9361702127659576,0.9125,0.9733333333333334,0.9419354838709678
exp_384,38,openl3-mel128-512-music,True,3,svm-linear,0.9929078014184396,0.986842105263158,1.0,0.9933774834437086
exp_385,38,openl3-mel128-512-music,True,3,svm-sigmoid,0.5319148936170213,0.5319148936170213,1.0,0.6944444444444444
exp_386,38,openl3-mel128-512-music,True,3,svm-poly-1,0.9007092198581559,0.8588235294117647,0.9733333333333334,0.9125
exp_387,38,openl3-mel128-512-music,True,3,svm-poly-2,0.9361702127659576,0.9125,0.9733333333333334,0.9419354838709678
exp_388,38,openl3-mel128-512-music,True,3,svm-poly-3,0.9290780141843972,0.9113924050632912,0.96,0.935064935064935
exp_389,38,openl3-mel128-512-music,True,3,svm-poly-4,0.9290780141843972,0.9113924050632912,0.96,0.935064935064935
