name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_461,23,vggish,False,2,3,0.9007092198581559,0.9036144578313252,0.925925925925926,0.9146341463414634
exp_460,23,vggish,True,2,3,0.8865248226950354,0.9220779220779219,0.8765432098765432,0.8987341772151898
exp_479,23,openl3-mel256-6144-music,False,2,3,0.8794326241134752,0.8636363636363636,0.9382716049382716,0.8994082840236687
exp_478,23,openl3-mel256-6144-music,True,2,3,0.8156028368794326,0.9230769230769232,0.7407407407407407,0.8219178082191781
exp_477,23,openl3-mel256-6144-env,False,2,3,0.7588652482269503,0.7764705882352941,0.8148148148148148,0.7951807228915663
exp_476,23,openl3-mel256-6144-env,True,2,3,0.9148936170212766,0.9480519480519479,0.9012345679012346,0.9240506329113924
exp_475,23,openl3-mel256-512-music,False,2,3,0.851063829787234,0.8488372093023255,0.9012345679012346,0.8742514970059879
exp_474,23,openl3-mel256-512-music,True,2,3,0.7872340425531915,0.9636363636363636,0.654320987654321,0.7794117647058824
exp_473,23,openl3-mel256-512-env,False,2,3,0.7659574468085106,0.7790697674418605,0.8271604938271605,0.8023952095808382
exp_472,23,openl3-mel256-512-env,True,2,3,0.524822695035461,0.9375,0.1851851851851852,0.30927835051546393
exp_471,23,openl3-mel128-6144-music,False,2,3,0.8794326241134752,0.9444444444444444,0.8395061728395061,0.8888888888888891
exp_470,23,openl3-mel128-6144-music,True,2,3,0.9007092198581559,0.9240506329113924,0.9012345679012346,0.9125
exp_469,23,openl3-mel128-6144-env,False,2,3,0.9007092198581559,0.9135802469135802,0.9135802469135802,0.9135802469135802
exp_468,23,openl3-mel128-6144-env,True,2,3,0.9290780141843972,0.9382716049382716,0.9382716049382716,0.9382716049382716
exp_467,23,openl3-mel128-512-music,False,2,3,0.8936170212765957,0.8928571428571429,0.925925925925926,0.9090909090909092
exp_466,23,openl3-mel128-512-music,True,2,3,0.8794326241134752,0.9571428571428572,0.8271604938271605,0.8874172185430464
exp_465,23,openl3-mel128-512-env,False,2,3,0.8581560283687943,0.8674698795180723,0.8888888888888888,0.8780487804878048
exp_464,23,openl3-mel128-512-env,True,2,3,0.44680851063829785,1.0,0.037037037037037035,0.07142857142857142
exp_463,23,ised,False,2,3,0.8439716312056738,0.8314606741573034,0.9135802469135802,0.8705882352941177
exp_462,23,ised,True,2,3,0.8581560283687943,0.8961038961038961,0.8518518518518519,0.8734177215189873
