name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_181,9,vggish,False,2,3,0.9078014184397164,0.9176470588235294,0.9285714285714286,0.923076923076923
exp_180,9,vggish,True,2,3,0.8794326241134752,0.935064935064935,0.8571428571428571,0.8944099378881988
exp_199,9,openl3-mel256-6144-music,False,2,3,0.7943262411347518,0.8767123287671232,0.7619047619047619,0.8152866242038217
exp_198,9,openl3-mel256-6144-music,True,2,3,0.9078014184397164,0.9080459770114944,0.9404761904761904,0.9239766081871346
exp_197,9,openl3-mel256-6144-env,False,2,3,0.7092198581560284,0.7654320987654321,0.7380952380952381,0.7515151515151515
exp_196,9,openl3-mel256-6144-env,True,2,3,0.8723404255319149,0.9714285714285714,0.8095238095238095,0.8831168831168832
exp_195,9,openl3-mel256-512-music,False,2,3,0.8865248226950354,0.8953488372093024,0.9166666666666666,0.9058823529411764
exp_194,9,openl3-mel256-512-music,True,2,3,0.7446808510638298,0.7857142857142857,0.7857142857142857,0.7857142857142857
exp_193,9,openl3-mel256-512-env,False,2,3,0.8368794326241135,0.8674698795180723,0.8571428571428571,0.8622754491017964
exp_192,9,openl3-mel256-512-env,True,2,3,0.6595744680851063,1.0,0.42857142857142855,0.6
exp_191,9,openl3-mel128-6144-music,False,2,3,0.9078014184397164,0.9382716049382716,0.9047619047619048,0.9212121212121211
exp_190,9,openl3-mel128-6144-music,True,2,3,0.9007092198581559,0.8804347826086957,0.9642857142857144,0.9204545454545456
exp_189,9,openl3-mel128-6144-env,False,2,3,0.8581560283687943,0.8636363636363636,0.9047619047619048,0.8837209302325582
exp_188,9,openl3-mel128-6144-env,True,2,3,0.9361702127659576,0.987012987012987,0.9047619047619048,0.9440993788819876
exp_187,9,openl3-mel128-512-music,False,2,3,0.9148936170212766,0.9090909090909092,0.9523809523809524,0.9302325581395348
exp_186,9,openl3-mel128-512-music,True,2,3,0.8865248226950354,0.8469387755102041,0.988095238095238,0.912087912087912
exp_185,9,openl3-mel128-512-env,False,2,3,0.9290780141843972,0.9404761904761904,0.9404761904761904,0.9404761904761904
exp_184,9,openl3-mel128-512-env,True,2,3,0.7092198581560284,1.0,0.5119047619047619,0.6771653543307087
exp_183,9,ised,False,2,3,0.8297872340425532,0.8658536585365854,0.8452380952380952,0.8554216867469879
exp_182,9,ised,True,2,3,0.7730496453900709,0.9193548387096774,0.6785714285714286,0.7808219178082193
