name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_350,35,openl3-mel128-512-music,True,3,knn-3,0.9645390070921984,0.9315068493150684,1.0,0.9645390070921984
exp_351,35,openl3-mel128-512-music,True,3,knn-5,0.9290780141843972,0.9142857142857144,0.9411764705882352,0.927536231884058
exp_352,35,openl3-mel128-512-music,True,3,knn-7,0.9219858156028368,0.9014084507042254,0.9411764705882352,0.9208633093525179
exp_353,35,openl3-mel128-512-music,True,3,svm-rbf,0.8936170212765957,0.8441558441558441,0.9558823529411764,0.8965517241379309
exp_354,35,openl3-mel128-512-music,True,3,svm-linear,1.0,1.0,1.0,1.0
exp_355,35,openl3-mel128-512-music,True,3,svm-sigmoid,0.6170212765957447,0.5573770491803278,1.0,0.7157894736842105
exp_356,35,openl3-mel128-512-music,True,3,svm-poly-1,0.9007092198581559,0.8461538461538461,0.9705882352941176,0.9041095890410958
exp_357,35,openl3-mel128-512-music,True,3,svm-poly-2,0.8936170212765957,0.8441558441558441,0.9558823529411764,0.8965517241379309
exp_358,35,openl3-mel128-512-music,True,3,svm-poly-3,0.8865248226950354,0.8421052631578947,0.9411764705882352,0.8888888888888888
exp_359,35,openl3-mel128-512-music,True,3,svm-poly-4,0.9007092198581559,0.8552631578947368,0.9558823529411764,0.9027777777777778
