name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_80,8,openl3-mel128-512-music,True,3,knn-3,0.8936170212765957,0.925,0.891566265060241,0.9079754601226994
exp_81,8,openl3-mel128-512-music,True,3,knn-5,0.9148936170212766,0.927710843373494,0.927710843373494,0.927710843373494
exp_82,8,openl3-mel128-512-music,True,3,knn-7,0.9148936170212766,0.927710843373494,0.927710843373494,0.927710843373494
exp_83,8,openl3-mel128-512-music,True,3,svm-rbf,0.9361702127659576,0.9021739130434784,1.0,0.9485714285714286
exp_84,8,openl3-mel128-512-music,True,3,svm-linear,0.950354609929078,0.9318181818181818,0.9879518072289156,0.95906432748538
exp_85,8,openl3-mel128-512-music,True,3,svm-sigmoid,0.851063829787234,0.8297872340425532,0.9397590361445785,0.8813559322033898
exp_86,8,openl3-mel128-512-music,True,3,svm-poly-1,0.9432624113475178,0.912087912087912,1.0,0.9540229885057472
exp_87,8,openl3-mel128-512-music,True,3,svm-poly-2,0.7163120567375887,0.7009345794392523,0.9036144578313252,0.7894736842105263
exp_88,8,openl3-mel128-512-music,True,3,svm-poly-3,0.8723404255319149,0.8217821782178217,1.0,0.9021739130434784
exp_89,8,openl3-mel128-512-music,True,3,svm-poly-4,0.7234042553191491,0.6964285714285714,0.9397590361445785,0.8
