name,seed,weights,preprocessor,num_classes,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1,pca_components,neighbors
exp_256,16,True,openl3_mel128_music_512,2,0.9787234042553192,0.9629629629629628,1.0,0.981132075471698,2,3
exp_257,16,False,openl3_mel128_music_512,2,0.9007092198581559,0.8902439024390244,0.935897435897436,0.9125,2,3
exp_258,16,True,openl3_mel128_music_6144,2,0.9432624113475178,0.9365079365079364,0.9365079365079364,0.9365079365079364,2,3
exp_259,16,False,openl3_mel128_music_6144,2,0.9007092198581559,0.9102564102564102,0.9102564102564102,0.9102564102564102,2,3
exp_260,16,True,openl3_mel128_env_512,2,0.9148936170212766,1.0,0.8095238095238095,0.8947368421052632,2,3
exp_261,16,False,openl3_mel128_env_512,2,0.8723404255319149,0.8488372093023255,0.935897435897436,0.8902439024390244,2,3
exp_262,16,True,openl3_mel128_env_6144,2,0.9574468085106383,0.95,0.9743589743589745,0.9620253164556962,2,3
exp_263,16,False,openl3_mel128_env_6144,2,0.8865248226950354,0.8604651162790697,0.9487179487179488,0.902439024390244,2,3
exp_264,16,True,openl3_mel256_music_512,2,0.9078014184397164,0.8735632183908046,0.9743589743589745,0.9212121212121211,2,3
exp_265,16,False,openl3_mel256_music_512,2,0.8794326241134752,0.8426966292134831,0.9615384615384616,0.8982035928143712,2,3
exp_266,16,True,openl3_mel256_music_6144,2,0.9716312056737588,0.951219512195122,1.0,0.975,2,3
exp_267,16,False,openl3_mel256_music_6144,2,0.7446808510638298,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,3
exp_268,16,True,openl3_mel256_env_512,2,0.9574468085106383,0.9390243902439024,0.9871794871794872,0.9625,2,3
exp_269,16,False,openl3_mel256_env_512,2,0.8085106382978723,0.7575757575757576,0.9615384615384616,0.8474576271186441,2,3
exp_270,16,True,openl3_mel256_env_6144,2,0.9645390070921984,0.9506172839506172,0.9871794871794872,0.9685534591194968,2,3
exp_271,16,False,openl3_mel256_env_6144,2,0.75177304964539,0.7529411764705882,0.8205128205128205,0.7852760736196318,2,3
