name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_190,19,openl3-mel128-512-music,True,16,knn-3,0.9432624113475178,0.9305555555555556,0.9571428571428572,0.943661971830986
exp_191,19,openl3-mel128-512-music,True,16,knn-5,0.9432624113475178,0.9305555555555556,0.9571428571428572,0.943661971830986
exp_192,19,openl3-mel128-512-music,True,16,knn-7,0.9361702127659576,0.9178082191780822,0.9571428571428572,0.9370629370629372
exp_193,19,openl3-mel128-512-music,True,16,svm-rbf,0.950354609929078,0.9315068493150684,0.9714285714285714,0.9510489510489512
exp_194,19,openl3-mel128-512-music,True,16,svm-linear,0.9787234042553192,0.9589041095890408,1.0,0.9790209790209792
exp_195,19,openl3-mel128-512-music,True,16,svm-sigmoid,0.950354609929078,0.943661971830986,0.9571428571428572,0.950354609929078
exp_196,19,openl3-mel128-512-music,True,16,svm-poly-1,0.9574468085106383,0.9444444444444444,0.9714285714285714,0.9577464788732396
exp_197,19,openl3-mel128-512-music,True,16,svm-poly-2,0.8652482269503546,0.8,0.9714285714285714,0.8774193548387097
exp_198,19,openl3-mel128-512-music,True,16,svm-poly-3,0.9361702127659576,0.8961038961038961,0.9857142857142858,0.9387755102040816
exp_199,19,openl3-mel128-512-music,True,16,svm-poly-4,0.8226950354609929,0.7472527472527473,0.9714285714285714,0.8447204968944099
