name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_16,1,openl3-mel256-512-music,False,,svm-sigmoid,0.9574468085106383,1.0,0.9,0.9473684210526316
exp_14,1,openl3-mel256-512-music,False,,svm-rbf,0.9645390070921984,1.0,0.9166666666666666,0.9565217391304348
exp_21,1,openl3-mel256-512-music,False,,svm-poly-4,0.9078014184397164,0.8405797101449275,0.9666666666666668,0.8992248062015503
exp_20,1,openl3-mel256-512-music,False,,svm-poly-3,0.9574468085106383,0.95,0.95,0.95
exp_19,1,openl3-mel256-512-music,False,,svm-poly-2,0.9361702127659576,0.981132075471698,0.8666666666666667,0.9203539823008848
exp_18,1,openl3-mel256-512-music,False,,svm-poly-1,0.9716312056737588,1.0,0.9333333333333332,0.9655172413793104
exp_17,1,openl3-mel256-512-music,False,,svm-poly-0,0.5744680851063829,0.0,0.0,0.0
exp_15,1,openl3-mel256-512-music,False,,svm-linear,0.9787234042553192,1.0,0.95,0.9743589743589745
exp_13,1,openl3-mel256-512-music,False,,knn-7,0.9361702127659576,0.981132075471698,0.8666666666666667,0.9203539823008848
exp_12,1,openl3-mel256-512-music,False,,knn-5,0.950354609929078,0.9818181818181818,0.9,0.9391304347826088
exp_11,1,openl3-mel256-512-music,False,,knn-3,0.9716312056737588,0.9827586206896552,0.95,0.9661016949152542
