name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_100,10,openl3-mel128-512-music,True,3,knn-3,0.9574468085106383,0.967741935483871,0.9375,0.9523809523809524
exp_101,10,openl3-mel128-512-music,True,3,knn-5,0.9361702127659576,0.9661016949152542,0.890625,0.9268292682926828
exp_102,10,openl3-mel128-512-music,True,3,knn-7,0.9290780141843972,0.95,0.890625,0.9193548387096774
exp_103,10,openl3-mel128-512-music,True,3,svm-rbf,0.8652482269503546,0.9411764705882352,0.75,0.8347826086956521
exp_104,10,openl3-mel128-512-music,True,3,svm-linear,0.9858156028368794,1.0,0.96875,0.984126984126984
exp_105,10,openl3-mel128-512-music,True,3,svm-sigmoid,0.5460992907801419,0.0,0.0,0.0
exp_106,10,openl3-mel128-512-music,True,3,svm-poly-1,0.8368794326241135,0.9361702127659576,0.6875,0.7927927927927927
exp_107,10,openl3-mel128-512-music,True,3,svm-poly-2,0.8581560283687943,0.9230769230769232,0.75,0.8275862068965517
exp_108,10,openl3-mel128-512-music,True,3,svm-poly-3,0.9078014184397164,0.9322033898305084,0.859375,0.8943089430894309
exp_109,10,openl3-mel128-512-music,True,3,svm-poly-4,0.9148936170212766,0.9333333333333332,0.875,0.9032258064516128
