name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_921,46,vggish,False,2,3,0.8723404255319149,0.8571428571428571,0.9230769230769232,0.8888888888888891
exp_920,46,vggish,True,2,3,0.9219858156028368,0.9589041095890408,0.8974358974358975,0.9271523178807948
exp_939,46,openl3-mel256-6144-music,False,2,3,0.7872340425531915,0.8333333333333334,0.7692307692307693,0.8
exp_938,46,openl3-mel256-6144-music,True,2,3,0.6524822695035462,1.0,0.3717948717948718,0.5420560747663552
exp_937,46,openl3-mel256-6144-env,False,2,3,0.7304964539007093,0.75,0.7692307692307693,0.7594936708860761
exp_936,46,openl3-mel256-6144-env,True,2,3,0.9007092198581559,0.9571428571428572,0.8589743589743589,0.9054054054054054
exp_935,46,openl3-mel256-512-music,False,2,3,0.8865248226950354,0.9189189189189191,0.8717948717948718,0.8947368421052632
exp_934,46,openl3-mel256-512-music,True,2,3,0.6382978723404256,1.0,0.3461538461538461,0.5142857142857142
exp_933,46,openl3-mel256-512-env,False,2,3,0.8794326241134752,0.8961038961038961,0.8846153846153846,0.8903225806451613
exp_932,46,openl3-mel256-512-env,True,2,3,0.9078014184397164,1.0,0.8333333333333334,0.9090909090909092
exp_931,46,openl3-mel128-6144-music,False,2,3,0.9219858156028368,0.935064935064935,0.9230769230769232,0.9290322580645162
exp_930,46,openl3-mel128-6144-music,True,2,3,0.9361702127659576,0.9480519480519479,0.935897435897436,0.9419354838709676
exp_929,46,openl3-mel128-6144-env,False,2,3,0.9290780141843972,0.935897435897436,0.935897435897436,0.935897435897436
exp_928,46,openl3-mel128-6144-env,True,2,3,0.9007092198581559,0.8720930232558141,0.9615384615384616,0.9146341463414634
exp_927,46,openl3-mel128-512-music,False,2,3,0.9007092198581559,0.9102564102564102,0.9102564102564102,0.9102564102564102
exp_926,46,openl3-mel128-512-music,True,2,3,0.9219858156028368,0.9240506329113924,0.935897435897436,0.9299363057324842
exp_925,46,openl3-mel128-512-env,False,2,3,0.9219858156028368,0.8941176470588236,0.9743589743589745,0.9325153374233128
exp_924,46,openl3-mel128-512-env,True,2,3,0.7446808510638298,0.9375,0.5769230769230769,0.7142857142857143
exp_923,46,ised,False,2,3,0.8368794326241135,0.8481012658227848,0.8589743589743589,0.8535031847133757
exp_922,46,ised,True,2,3,0.8014184397163121,0.7403846153846154,0.9871794871794872,0.8461538461538463
