name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_771,38,openl3-mel128-6144-music,False,2,3,0.9432624113475178,0.9382716049382716,0.9620253164556962,0.95
exp_770,38,openl3-mel128-6144-music,True,2,3,0.9219858156028369,0.9594594594594594,0.8987341772151899,0.9281045751633986
