name,seed,weights,preprocessor,num_classes,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1,pca_components,neighbors
exp_80,5,True,openl3_mel128_music_512,2,0.9645390070921984,0.9545454545454546,0.9882352941176472,0.9710982658959536,2,3
exp_81,5,False,openl3_mel128_music_512,2,0.9007092198581559,0.927710843373494,0.9058823529411764,0.9166666666666669,2,3
exp_82,5,True,openl3_mel128_music_6144,2,0.9290780141843972,0.9310344827586208,0.9529411764705882,0.9418604651162791,2,3
exp_83,5,False,openl3_mel128_music_6144,2,0.851063829787234,0.9,0.8470588235294118,0.8727272727272727,2,3
exp_84,5,True,openl3_mel128_env_512,2,0.9148936170212766,0.9397590361445785,0.9176470588235294,0.9285714285714286,2,3
exp_85,5,False,openl3_mel128_env_512,2,0.8368794326241135,0.8522727272727273,0.8823529411764706,0.8670520231213872,2,3
exp_86,5,True,openl3_mel128_env_6144,2,0.9432624113475178,0.9638554216867471,0.9411764705882352,0.9523809523809524,2,3
exp_87,5,False,openl3_mel128_env_6144,2,0.8723404255319149,0.9240506329113924,0.8588235294117647,0.8902439024390243,2,3
exp_88,5,True,openl3_mel256_music_512,2,0.7943262411347518,0.8888888888888888,0.7529411764705882,0.8152866242038216,2,3
exp_89,5,False,openl3_mel256_music_512,2,0.8014184397163121,0.8433734939759037,0.8235294117647058,0.8333333333333334,2,3
exp_90,5,True,openl3_mel256_music_6144,2,0.9290780141843972,0.9629629629629628,0.9176470588235294,0.9397590361445782,2,3
exp_91,5,False,openl3_mel256_music_6144,2,0.7163120567375887,0.8082191780821918,0.6941176470588235,0.7468354430379747,2,3
exp_92,5,True,openl3_mel256_env_512,2,0.9290780141843972,0.912087912087912,0.976470588235294,0.943181818181818,2,3
exp_93,5,False,openl3_mel256_env_512,2,0.8014184397163121,0.8202247191011236,0.8588235294117647,0.8390804597701149,2,3
exp_94,5,True,openl3_mel256_env_6144,2,0.9645390070921984,0.9651162790697676,0.976470588235294,0.9707602339181286,2,3
exp_95,5,False,openl3_mel256_env_6144,2,0.7446808510638298,0.810126582278481,0.7529411764705882,0.7804878048780488,2,3
