name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_390,39,openl3-mel128-512-music,True,16,knn-3,0.9716312056737588,0.9827586206896552,0.95,0.9661016949152542
exp_391,39,openl3-mel128-512-music,True,16,knn-5,0.9432624113475178,0.9193548387096774,0.95,0.9344262295081968
exp_392,39,openl3-mel128-512-music,True,16,knn-7,0.9574468085106383,0.95,0.95,0.95
exp_393,39,openl3-mel128-512-music,True,16,svm-rbf,0.9716312056737588,0.9827586206896552,0.95,0.9661016949152542
exp_394,39,openl3-mel128-512-music,True,16,svm-linear,0.9929078014184396,1.0,0.9833333333333332,0.991596638655462
exp_395,39,openl3-mel128-512-music,True,16,svm-sigmoid,0.9787234042553192,1.0,0.95,0.9743589743589745
exp_396,39,openl3-mel128-512-music,True,16,svm-poly-1,0.9716312056737588,1.0,0.9333333333333332,0.9655172413793104
exp_397,39,openl3-mel128-512-music,True,16,svm-poly-2,0.950354609929078,0.9649122807017544,0.9166666666666666,0.9401709401709402
exp_398,39,openl3-mel128-512-music,True,16,svm-poly-3,0.9148936170212766,0.8636363636363636,0.95,0.9047619047619048
exp_399,39,openl3-mel128-512-music,True,16,svm-poly-4,0.75177304964539,0.6344086021505376,0.9833333333333332,0.7712418300653595
