name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_60,6,openl3-mel128-512-music,True,3,knn-3,0.9716312056737588,0.9722222222222222,0.9722222222222222,0.9722222222222222
exp_61,6,openl3-mel128-512-music,True,3,knn-5,0.9645390070921984,0.9589041095890408,0.9722222222222222,0.9655172413793104
exp_62,6,openl3-mel128-512-music,True,3,knn-7,0.9432624113475178,0.9444444444444444,0.9444444444444444,0.9444444444444444
exp_63,6,openl3-mel128-512-music,True,3,svm-rbf,0.9432624113475178,0.9444444444444444,0.9444444444444444,0.9444444444444444
exp_64,6,openl3-mel128-512-music,True,3,svm-linear,1.0,1.0,1.0,1.0
exp_65,6,openl3-mel128-512-music,True,3,svm-sigmoid,0.6595744680851063,0.6,1.0,0.7499999999999999
exp_66,6,openl3-mel128-512-music,True,3,svm-poly-1,0.9219858156028368,0.9552238805970148,0.8888888888888888,0.9208633093525178
exp_67,6,openl3-mel128-512-music,True,3,svm-poly-2,0.950354609929078,0.9452054794520548,0.9583333333333334,0.9517241379310344
exp_68,6,openl3-mel128-512-music,True,3,svm-poly-3,0.950354609929078,0.9452054794520548,0.9583333333333334,0.9517241379310344
exp_69,6,openl3-mel128-512-music,True,3,svm-poly-4,0.950354609929078,0.9452054794520548,0.9583333333333334,0.9517241379310344
