name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_341,17,vggish,False,2,3,0.9290780141843972,0.9222222222222224,0.9651162790697676,0.943181818181818
exp_340,17,vggish,True,2,3,0.8439716312056738,0.9705882352941176,0.7674418604651163,0.8571428571428571
exp_359,17,openl3-mel256-6144-music,False,2,3,0.9432624113475178,0.9431818181818182,0.9651162790697676,0.9540229885057472
exp_358,17,openl3-mel256-6144-music,True,2,3,0.9716312056737588,0.988095238095238,0.9651162790697676,0.9764705882352942
exp_357,17,openl3-mel256-6144-env,False,2,3,0.8439716312056738,0.8404255319148937,0.9186046511627908,0.8777777777777779
exp_356,17,openl3-mel256-6144-env,True,2,3,0.9858156028368794,0.9883720930232558,0.9883720930232558,0.9883720930232558
exp_355,17,openl3-mel256-512-music,False,2,3,0.9290780141843972,0.9318181818181818,0.9534883720930232,0.9425287356321842
exp_354,17,openl3-mel256-512-music,True,2,3,0.8439716312056738,0.8720930232558141,0.8720930232558141,0.8720930232558141
exp_353,17,openl3-mel256-512-env,False,2,3,0.8936170212765957,0.8736842105263158,0.9651162790697676,0.9171270718232044
exp_352,17,openl3-mel256-512-env,True,2,3,0.8794326241134752,1.0,0.8023255813953488,0.8903225806451612
exp_351,17,openl3-mel128-6144-music,False,2,3,0.950354609929078,0.9438202247191012,0.9767441860465116,0.96
exp_350,17,openl3-mel128-6144-music,True,2,3,0.9574468085106383,0.9651162790697676,0.9651162790697676,0.9651162790697676
exp_349,17,openl3-mel128-6144-env,False,2,3,0.950354609929078,0.9540229885057472,0.9651162790697676,0.9595375722543352
exp_348,17,openl3-mel128-6144-env,True,2,3,0.9858156028368794,1.0,0.9767441860465116,0.988235294117647
exp_347,17,openl3-mel128-512-music,False,2,3,0.950354609929078,0.9759036144578314,0.9418604651162792,0.9585798816568049
exp_346,17,openl3-mel128-512-music,True,2,3,0.9716312056737588,1.0,0.9534883720930232,0.9761904761904764
exp_345,17,openl3-mel128-512-env,False,2,3,0.9219858156028368,0.9310344827586208,0.9418604651162792,0.9364161849710984
exp_344,17,openl3-mel128-512-env,True,2,3,0.9574468085106383,0.9347826086956522,1.0,0.9662921348314606
exp_343,17,ised,False,2,3,0.8581560283687943,0.8666666666666667,0.9069767441860463,0.8863636363636364
exp_342,17,ised,True,2,3,0.8014184397163121,0.8020833333333334,0.8953488372093024,0.8461538461538463
