name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_65,3,openl3-mel128-512-env,False,2,3,0.9290780141843972,0.9166666666666666,0.9625,0.9390243902439025
exp_64,3,openl3-mel128-512-env,True,2,3,0.7588652482269503,0.96,0.6,0.7384615384615384
