name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_720,36,ised,True,16,knn-3,0.8723404255319149,0.9655172413793104,0.7777777777777778,0.8615384615384615
exp_721,36,ised,False,16,knn-3,0.851063829787234,0.981132075471698,0.7222222222222222,0.8320000000000001
exp_722,36,vggish,True,16,knn-3,0.9290780141843972,0.984375,0.875,0.9264705882352942
exp_723,36,vggish,False,16,knn-3,0.9290780141843972,0.9558823529411764,0.9027777777777778,0.9285714285714286
exp_724,36,openl3-mel128-512-env,True,16,knn-3,0.9574468085106383,0.9852941176470588,0.9305555555555556,0.9571428571428572
exp_725,36,openl3-mel128-512-env,False,16,knn-3,0.9432624113475178,0.9705882352941176,0.9166666666666666,0.9428571428571428
exp_726,36,openl3-mel128-512-music,True,16,knn-3,0.950354609929078,0.9850746268656716,0.9166666666666666,0.949640287769784
exp_727,36,openl3-mel128-512-music,False,16,knn-3,0.950354609929078,0.9850746268656716,0.9166666666666666,0.949640287769784
exp_728,36,openl3-mel128-6144-env,True,16,knn-3,0.9432624113475178,0.9705882352941176,0.9166666666666666,0.9428571428571428
exp_729,36,openl3-mel128-6144-env,False,16,knn-3,0.9361702127659576,0.9846153846153848,0.8888888888888888,0.9343065693430656
exp_730,36,openl3-mel128-6144-music,True,16,knn-3,0.950354609929078,0.9850746268656716,0.9166666666666666,0.949640287769784
exp_731,36,openl3-mel128-6144-music,False,16,knn-3,0.9290780141843972,0.9558823529411764,0.9027777777777778,0.9285714285714286
exp_732,36,openl3-mel256-512-env,True,16,knn-3,0.9574468085106383,0.9714285714285714,0.9444444444444444,0.9577464788732396
exp_733,36,openl3-mel256-512-env,False,16,knn-3,0.950354609929078,0.9710144927536232,0.9305555555555556,0.950354609929078
exp_734,36,openl3-mel256-512-music,True,16,knn-3,0.9361702127659576,0.9701492537313432,0.9027777777777778,0.9352517985611511
exp_735,36,openl3-mel256-512-music,False,16,knn-3,0.9432624113475178,0.9705882352941176,0.9166666666666666,0.9428571428571428
exp_736,36,openl3-mel256-6144-env,True,16,knn-3,0.9574468085106383,1.0,0.9166666666666666,0.9565217391304348
exp_737,36,openl3-mel256-6144-env,False,16,knn-3,0.9148936170212766,0.9411764705882352,0.8888888888888888,0.9142857142857144
exp_738,36,openl3-mel256-6144-music,True,16,knn-3,0.950354609929078,0.9850746268656716,0.9166666666666666,0.949640287769784
exp_739,36,openl3-mel256-6144-music,False,16,knn-3,0.9361702127659576,0.9701492537313432,0.9027777777777778,0.9352517985611511
